,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
6613,6218,,mnist,0.012,N31,MNIST_P29_N31,unsat,56.9308,1818.0,verinet,MNIST_P29_N31 N31 0.012,True,1,1
6614,6149,,mnist,0.012,N9,MNIST_P7_N9,unsat,87.4379,1749.0,verinet,MNIST_P7_N9 N9 0.012,True,1,1
6615,6148,,mnist,0.012,N23,MNIST_P72_N23,unsat,77.1904,1748.0,verinet,MNIST_P72_N23 N23 0.012,True,1,1
6616,6144,,mnist,0.012,N9,MNIST_P99_N9,unsat,84.1423,1744.0,verinet,MNIST_P99_N9 N9 0.012,True,1,1
6617,6141,,mnist,0.012,N41,MNIST_P4_N41,unsat,166.1631,1741.0,verinet,MNIST_P4_N41 N41 0.012,True,1,1
6618,6136,,mnist,0.012,N24,MNIST_P32_N24,unsat,63.8678,1736.0,verinet,MNIST_P32_N24 N24 0.012,True,1,1
6619,6135,,mnist,0.012,N23,MNIST_P47_N23,unsat,78.3048,1735.0,verinet,MNIST_P47_N23 N23 0.012,True,1,1
6620,6134,,mnist,0.012,N24,MNIST_P87_N24,sat,35.0366,1734.0,verinet,MNIST_P87_N24 N24 0.012,True,1,1
6621,6131,,mnist,0.012,N1,MNIST_P40_N1,unsat,78.4414,1731.0,verinet,MNIST_P40_N1 N1 0.012,True,1,1
6622,6130,,mnist,0.012,N38,MNIST_P92_N38,sat,11.7343,1730.0,verinet,MNIST_P92_N38 N38 0.012,True,1,1
6623,6127,,mnist,0.012,N7,MNIST_P26_N7,unsat,93.3179,1727.0,verinet,MNIST_P26_N7 N7 0.012,True,1,1
6624,6177,,mnist,0.012,N23,MNIST_P91_N23,unsat,62.5709,1777.0,verinet,MNIST_P91_N23 N23 0.012,True,1,1
6625,6180,,mnist,0.012,N35,MNIST_P35_N35,unsat,61.5477,1780.0,verinet,MNIST_P35_N35 N35 0.012,True,1,1
6626,6184,,mnist,0.012,N13,MNIST_P44_N13,unsat,52.9547,1784.0,verinet,MNIST_P44_N13 N13 0.012,True,1,1
6627,6185,,mnist,0.012,N7,MNIST_P51_N7,unsat,53.2118,1785.0,verinet,MNIST_P51_N7 N7 0.012,True,1,1
6628,6217,,mnist,0.012,N44,MNIST_P42_N44,unsat,51.689,1817.0,verinet,MNIST_P42_N44 N44 0.012,True,1,1
6629,6216,,mnist,0.012,N13,MNIST_P72_N13,unsat,49.7715,1816.0,verinet,MNIST_P72_N13 N13 0.012,True,1,1
6630,6213,,mnist,0.012,N46,MNIST_P82_N46,unsat,58.5887,1813.0,verinet,MNIST_P82_N46 N46 0.012,True,1,1
6631,6211,,mnist,0.012,N41,MNIST_P35_N41,unsat,147.5331,1811.0,verinet,MNIST_P35_N41 N41 0.012,True,1,1
6632,6209,,mnist,0.012,N37,MNIST_P76_N37,unsat,57.3375,1809.0,verinet,MNIST_P76_N37 N37 0.012,True,1,1
