,Unnamed: 0,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0.1,Unnamed: 0.1.1,Verifier,instance,score,solved,solved_bool
27594,31904,,MNIST,0.012,75.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1184.0,75.0,abcrown,75.0 mnist_3_50.onnx 0.012,0,0,False
27602,31883,,MNIST,0.012,75.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1183.0,75.0,abcrown,75.0 mnist_3_100.onnx 0.012,0,0,False
27608,31819,,,0.012,75.0,fc2.onnx,time-out or unsolved,3600.0,375.0,,abcrown,75.0 fc2.onnx 0.012,0,0,False
27617,31882,,MNIST,0.012,75.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1183.0,75.0,eran,75.0 mnist_3_100.onnx 0.012,0,0,False
27618,19733,,MNIST,0.012,5.0,mnist_3_100.onnx,time-out or unsolved,3600.0,86.0,5.0,eran,5.0 mnist_3_100.onnx 0.012,0,0,False
27626,19731,,MNIST,0.012,5.0,mnist_3_100.onnx,time-out or unsolved,3600.0,86.0,5.0,abcrown,5.0 mnist_3_100.onnx 0.012,0,0,False
27628,6748,,,0.012,22.0,mnist_6_100.onnx,time-out or unsolved,3600.0,22.0,22.0,eran,22.0 mnist_6_100.onnx 0.012,0,0,False
27635,6727,,MNIST,0.012,22.0,mnist_5_100.onnx,time-out or unsolved,3600.0,355.0,22.0,eran,22.0 mnist_5_100.onnx 0.012,0,0,False
27636,31945,,MNIST,0.012,75.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1186.0,75.0,eran,75.0 mnist_5_100.onnx 0.012,0,0,False
27637,31946,,MNIST,0.012,75.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1186.0,75.0,abcrown,75.0 mnist_5_100.onnx 0.012,0,0,False
27638,6726,,MNIST,0.012,22.0,mnist_5_100.onnx,time-out or unsolved,3600.0,355.0,22.0,abcrown,22.0 mnist_5_100.onnx 0.012,0,0,False
27655,31965,,,0.012,75.0,mnist_6_100.onnx,time-out or unsolved,3600.0,75.0,75.0,eran,75.0 mnist_6_100.onnx 0.012,0,0,False
27669,31923,,MNIST,0.012,75.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1185.0,75.0,abcrown,75.0 mnist_4_1024.onnx 0.012,0,0,False
27670,31924,,MNIST,0.012,75.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1185.0,75.0,eran,75.0 mnist_4_1024.onnx 0.012,0,0,False
27690,19775,,MNIST,0.012,5.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,88.0,5.0,eran,5.0 mnist_4_1024.onnx 0.012,0,0,False
27694,19773,,MNIST,0.012,5.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,88.0,5.0,abcrown,5.0 mnist_4_1024.onnx 0.012,0,0,False
27695,31693,,,0.012,74.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,574.0,,abcrown,74.0 mnist_net_256x4.onnx 0.012,0,0,False
27698,6810,,,0.012,22.0,mnist_9_200.onnx,time-out or unsolved,3600.0,322.0,322.0,eran,22.0 mnist_9_200.onnx 0.012,0,0,False
27721,6871,,,0.012,22.0,mnist_net.onnx,time-out or unsolved,3600.0,22.0,,abcrown,22.0 mnist_net.onnx 0.012,0,0,False
27729,31671,,,0.012,74.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,774.0,,abcrown,74.0 mnist_net_256x2.onnx 0.012,0,0,False
27743,31756,,,0.012,74.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,174.0,,abcrown,74.0 rsl18a_linf01.onnx 0.012,0,0,False
27754,6770,,,0.012,22.0,mnist_6_200.onnx,time-out or unsolved,3600.0,122.0,122.0,eran,22.0 mnist_6_200.onnx 0.012,0,0,False
27756,31715,,,0.012,74.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,274.0,,abcrown,74.0 mnist_net_256x6.onnx 0.012,0,0,False
27781,6790,,,0.012,22.0,mnist_9_100.onnx,time-out or unsolved,3600.0,222.0,222.0,eran,22.0 mnist_9_100.onnx 0.012,0,0,False
27787,13693,,MNIST,0.012,37.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,595.0,37.0,eran,37.0 mnist_4_1024.onnx 0.012,0,0,False
27789,19754,,MNIST,0.012,5.0,mnist_3_50.onnx,time-out or unsolved,3600.0,87.0,5.0,abcrown,5.0 mnist_3_50.onnx 0.012,0,0,False
27791,31736,,,0.012,74.0,mnist_nn.onnx,time-out or unsolved,3600.0,874.0,,abcrown,74.0 mnist_nn.onnx 0.012,0,0,False
27793,19753,,MNIST,0.012,5.0,mnist_3_50.onnx,time-out or unsolved,3600.0,87.0,5.0,eran,5.0 mnist_3_50.onnx 0.012,0,0,False
27794,13694,,MNIST,0.012,37.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,595.0,37.0,abcrown,37.0 mnist_4_1024.onnx 0.012,0,0,False
27802,6521,,,0.012,21.0,mnist_nn.onnx,time-out or unsolved,3600.0,821.0,,abcrown,21.0 mnist_nn.onnx 0.012,0,0,False
27803,32174,,,0.012,75.0,mnist_nn.onnx,time-out or unsolved,3600.0,875.0,,abcrown,75.0 mnist_nn.onnx 0.012,0,0,False
27819,32195,,,0.012,75.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,175.0,,abcrown,75.0 rsl18a_linf01.onnx 0.012,0,0,False
27833,6542,,,0.012,21.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,121.0,,abcrown,21.0 rsl18a_linf01.onnx 0.012,0,0,False
27840,32151,,,0.012,75.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,275.0,,abcrown,75.0 mnist_net_256x6.onnx 0.012,0,0,False
27842,13736,,,0.012,37.0,mnist_6_100.onnx,time-out or unsolved,3600.0,37.0,37.0,eran,37.0 mnist_6_100.onnx 0.012,0,0,False
27846,19584,,,0.012,49.0,mnist_nn.onnx,time-out or unsolved,3600.0,849.0,,abcrown,49.0 mnist_nn.onnx 0.012,0,0,False
27855,32319,,MNIST,0.012,76.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1200.0,76.0,eran,76.0 mnist_3_100.onnx 0.012,0,0,False
27856,32321,,MNIST,0.012,76.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1200.0,76.0,abcrown,76.0 mnist_3_100.onnx 0.012,0,0,False
27867,19564,,,0.012,49.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,249.0,,abcrown,49.0 mnist_net_256x6.onnx 0.012,0,0,False
27874,32340,,MNIST,0.012,76.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1201.0,76.0,abcrown,76.0 mnist_3_50.onnx 0.012,0,0,False
27875,32341,,MNIST,0.012,76.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1201.0,76.0,eran,76.0 mnist_3_50.onnx 0.012,0,0,False
27878,6477,,,0.012,21.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,521.0,,abcrown,21.0 mnist_net_256x4.onnx 0.012,0,0,False
27885,6498,,,0.012,21.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,221.0,,abcrown,21.0 mnist_net_256x6.onnx 0.012,0,0,False
27891,32256,,,0.012,76.0,fc2.onnx,time-out or unsolved,3600.0,376.0,,abcrown,76.0 fc2.onnx 0.012,0,0,False
27892,13755,,,0.012,37.0,mnist_6_200.onnx,time-out or unsolved,3600.0,137.0,137.0,eran,37.0 mnist_6_200.onnx 0.012,0,0,False
27907,32130,,,0.012,75.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,575.0,,abcrown,75.0 mnist_net_256x4.onnx 0.012,0,0,False
27915,6686,,MNIST,0.012,22.0,mnist_3_50.onnx,time-out or unsolved,3600.0,353.0,22.0,abcrown,22.0 mnist_3_50.onnx 0.012,0,0,False
27916,32008,,,0.012,75.0,mnist_9_100.onnx,time-out or unsolved,3600.0,275.0,275.0,eran,75.0 mnist_9_100.onnx 0.012,0,0,False
27917,6685,,MNIST,0.012,22.0,mnist_3_50.onnx,time-out or unsolved,3600.0,353.0,22.0,eran,22.0 mnist_3_50.onnx 0.012,0,0,False
27920,13714,,MNIST,0.012,37.0,mnist_5_100.onnx,time-out or unsolved,3600.0,596.0,37.0,eran,37.0 mnist_5_100.onnx 0.012,0,0,False
27924,13715,,MNIST,0.012,37.0,mnist_5_100.onnx,time-out or unsolved,3600.0,596.0,37.0,abcrown,37.0 mnist_5_100.onnx 0.012,0,0,False
27940,19669,,,0.012,5.0,fc2.onnx,time-out or unsolved,3600.0,305.0,,abcrown,5.0 fc2.onnx 0.012,0,0,False
27941,6707,,MNIST,0.012,22.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,354.0,22.0,abcrown,22.0 mnist_4_1024.onnx 0.012,0,0,False
27945,6705,,MNIST,0.012,22.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,354.0,22.0,eran,22.0 mnist_4_1024.onnx 0.012,0,0,False
27953,31987,,,0.012,75.0,mnist_6_200.onnx,time-out or unsolved,3600.0,175.0,175.0,eran,75.0 mnist_6_200.onnx 0.012,0,0,False
27974,32109,,,0.012,75.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,775.0,,abcrown,75.0 mnist_net_256x2.onnx 0.012,0,0,False
27975,6602,,,0.012,22.0,fc2.onnx,time-out or unsolved,3600.0,322.0,,abcrown,22.0 fc2.onnx 0.012,0,0,False
27976,19605,,,0.012,49.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,149.0,,abcrown,49.0 rsl18a_linf01.onnx 0.012,0,0,False
27978,32029,,,0.012,75.0,mnist_9_200.onnx,time-out or unsolved,3600.0,375.0,375.0,eran,75.0 mnist_9_200.onnx 0.012,0,0,False
28001,6665,,MNIST,0.012,22.0,mnist_3_100.onnx,time-out or unsolved,3600.0,352.0,22.0,eran,22.0 mnist_3_100.onnx 0.012,0,0,False
28004,6663,,MNIST,0.012,22.0,mnist_3_100.onnx,time-out or unsolved,3600.0,352.0,22.0,abcrown,22.0 mnist_3_100.onnx 0.012,0,0,False
28012,32089,,,0.012,75.0,mnist_net.onnx,time-out or unsolved,3600.0,75.0,,abcrown,75.0 mnist_net.onnx 0.012,0,0,False
28026,7145,,MNIST,0.012,23.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,371.0,23.0,abcrown,23.0 mnist_4_1024.onnx 0.012,0,0,False
28027,7144,,MNIST,0.012,23.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,371.0,23.0,eran,23.0 mnist_4_1024.onnx 0.012,0,0,False
28031,31214,,,0.012,73.0,mnist_net.onnx,time-out or unsolved,3600.0,73.0,,abcrown,73.0 mnist_net.onnx 0.012,0,0,False
28049,31132,,,0.012,73.0,mnist_9_100.onnx,time-out or unsolved,3600.0,273.0,273.0,eran,73.0 mnist_9_100.onnx 0.012,0,0,False
28052,19939,,,0.012,5.0,mnist_net.onnx,time-out or unsolved,3600.0,5.0,,abcrown,5.0 mnist_net.onnx 0.012,0,0,False
28053,7165,,MNIST,0.012,23.0,mnist_5_100.onnx,time-out or unsolved,3600.0,372.0,23.0,eran,23.0 mnist_5_100.onnx 0.012,0,0,False
28055,7164,,MNIST,0.012,23.0,mnist_5_100.onnx,time-out or unsolved,3600.0,372.0,23.0,abcrown,23.0 mnist_5_100.onnx 0.012,0,0,False
28067,31153,,,0.012,73.0,mnist_9_200.onnx,time-out or unsolved,3600.0,373.0,373.0,bab,73.0 mnist_9_200.onnx 0.012,0,0,False
28068,31154,,,0.012,73.0,mnist_9_200.onnx,time-out or unsolved,3600.0,373.0,373.0,eran,73.0 mnist_9_200.onnx 0.012,0,0,False
28083,7103,,MNIST,0.012,23.0,mnist_3_100.onnx,time-out or unsolved,3600.0,369.0,23.0,eran,23.0 mnist_3_100.onnx 0.012,0,0,False
28084,7102,,MNIST,0.012,23.0,mnist_3_100.onnx,time-out or unsolved,3600.0,369.0,23.0,abcrown,23.0 mnist_3_100.onnx 0.012,0,0,False
28086,31276,,,0.012,73.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,273.0,,abcrown,73.0 mnist_net_256x6.onnx 0.012,0,0,False
28103,31235,,,0.012,73.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,773.0,,abcrown,73.0 mnist_net_256x2.onnx 0.012,0,0,False
28108,7124,,MNIST,0.012,23.0,mnist_3_50.onnx,time-out or unsolved,3600.0,370.0,23.0,eran,23.0 mnist_3_50.onnx 0.012,0,0,False
28110,7123,,MNIST,0.012,23.0,mnist_3_50.onnx,time-out or unsolved,3600.0,370.0,23.0,abcrown,23.0 mnist_3_50.onnx 0.012,0,0,False
28120,31255,,,0.012,73.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,573.0,,abcrown,73.0 mnist_net_256x4.onnx 0.012,0,0,False
28141,31031,,MNIST,0.012,73.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1154.0,73.0,abcrown,73.0 mnist_3_50.onnx 0.012,0,0,False
28154,31030,,MNIST,0.012,73.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1154.0,73.0,eran,73.0 mnist_3_50.onnx 0.012,0,0,False
28158,19982,,,0.012,5.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,505.0,,abcrown,5.0 mnist_net_256x4.onnx 0.012,0,0,False
28162,31008,,MNIST,0.012,73.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1153.0,73.0,abcrown,73.0 mnist_3_100.onnx 0.012,0,0,False
28163,31009,,MNIST,0.012,73.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1153.0,73.0,eran,73.0 mnist_3_100.onnx 0.012,0,0,False
28165,7229,,,0.012,23.0,mnist_9_100.onnx,time-out or unsolved,3600.0,223.0,223.0,eran,23.0 mnist_9_100.onnx 0.012,0,0,False
28177,13503,,,0.012,36.0,mnist_nn.onnx,time-out or unsolved,3600.0,836.0,,abcrown,36.0 mnist_nn.onnx 0.012,0,0,False
28184,31111,,,0.012,73.0,mnist_6_200.onnx,time-out or unsolved,3600.0,173.0,173.0,bab,73.0 mnist_6_200.onnx 0.012,0,0,False
28192,7186,,,0.012,23.0,mnist_6_100.onnx,time-out or unsolved,3600.0,23.0,23.0,eran,23.0 mnist_6_100.onnx 0.012,0,0,False
28196,31112,,,0.012,73.0,mnist_6_200.onnx,time-out or unsolved,3600.0,173.0,173.0,eran,73.0 mnist_6_200.onnx 0.012,0,0,False
28205,13524,,,0.012,36.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,136.0,,abcrown,36.0 rsl18a_linf01.onnx 0.012,0,0,False
28216,31069,,MNIST,0.012,73.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1155.0,73.0,abcrown,73.0 mnist_5_100.onnx 0.012,0,0,False
28217,31070,,MNIST,0.012,73.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1155.0,73.0,eran,73.0 mnist_5_100.onnx 0.012,0,0,False
28221,7207,,,0.012,23.0,mnist_6_200.onnx,time-out or unsolved,3600.0,123.0,123.0,eran,23.0 mnist_6_200.onnx 0.012,0,0,False
28232,31089,,,0.012,73.0,mnist_6_100.onnx,time-out or unsolved,3600.0,73.0,73.0,eran,73.0 mnist_6_100.onnx 0.012,0,0,False
28233,19959,,,0.012,5.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,705.0,,abcrown,5.0 mnist_net_256x2.onnx 0.012,0,0,False
28242,31529,,,0.012,74.0,mnist_6_100.onnx,time-out or unsolved,3600.0,74.0,74.0,eran,74.0 mnist_6_100.onnx 0.012,0,0,False
28261,31550,,,0.012,74.0,mnist_6_200.onnx,time-out or unsolved,3600.0,174.0,174.0,eran,74.0 mnist_6_200.onnx 0.012,0,0,False
28262,19817,,,0.012,5.0,mnist_6_100.onnx,time-out or unsolved,3600.0,5.0,5.0,eran,5.0 mnist_6_100.onnx 0.012,0,0,False
28265,6935,,,0.012,22.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,222.0,,abcrown,22.0 mnist_net_256x6.onnx 0.012,0,0,False
28271,13652,,MNIST,0.012,37.0,mnist_3_100.onnx,time-out or unsolved,3600.0,593.0,37.0,abcrown,37.0 mnist_3_100.onnx 0.012,0,0,False
28276,31506,,MNIST,0.012,74.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1170.0,74.0,abcrown,74.0 mnist_5_100.onnx 0.012,0,0,False
28277,19836,,,0.012,5.0,mnist_6_200.onnx,time-out or unsolved,3600.0,105.0,105.0,eran,5.0 mnist_6_200.onnx 0.012,0,0,False
28278,31508,,MNIST,0.012,74.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1170.0,74.0,eran,74.0 mnist_5_100.onnx 0.012,0,0,False
28298,6891,,,0.012,22.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,722.0,,abcrown,22.0 mnist_net_256x2.onnx 0.012,0,0,False
28304,19796,,MNIST,0.012,5.0,mnist_5_100.onnx,time-out or unsolved,3600.0,89.0,5.0,abcrown,5.0 mnist_5_100.onnx 0.012,0,0,False
28308,19795,,MNIST,0.012,5.0,mnist_5_100.onnx,time-out or unsolved,3600.0,89.0,5.0,eran,5.0 mnist_5_100.onnx 0.012,0,0,False
28316,31652,,,0.012,74.0,mnist_net.onnx,time-out or unsolved,3600.0,74.0,,abcrown,74.0 mnist_net.onnx 0.012,0,0,False
28321,6912,,,0.012,22.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,522.0,,abcrown,22.0 mnist_net_256x4.onnx 0.012,0,0,False
28332,13671,,MNIST,0.012,37.0,mnist_3_50.onnx,time-out or unsolved,3600.0,594.0,37.0,abcrown,37.0 mnist_3_50.onnx 0.012,0,0,False
28333,31571,,,0.012,74.0,mnist_9_100.onnx,time-out or unsolved,3600.0,274.0,274.0,eran,74.0 mnist_9_100.onnx 0.012,0,0,False
28336,13672,,MNIST,0.012,37.0,mnist_3_50.onnx,time-out or unsolved,3600.0,594.0,37.0,eran,37.0 mnist_3_50.onnx 0.012,0,0,False
28346,13651,,MNIST,0.012,37.0,mnist_3_100.onnx,time-out or unsolved,3600.0,593.0,37.0,eran,37.0 mnist_3_100.onnx 0.012,0,0,False
28347,6976,,,0.012,22.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,122.0,,abcrown,22.0 rsl18a_linf01.onnx 0.012,0,0,False
28354,19858,,,0.012,5.0,mnist_9_100.onnx,time-out or unsolved,3600.0,205.0,205.0,eran,5.0 mnist_9_100.onnx 0.012,0,0,False
28361,31381,,,0.012,74.0,fc2.onnx,time-out or unsolved,3600.0,374.0,,abcrown,74.0 fc2.onnx 0.012,0,0,False
28378,31296,,,0.012,73.0,mnist_nn.onnx,time-out or unsolved,3600.0,873.0,,abcrown,73.0 mnist_nn.onnx 0.012,0,0,False
28382,13587,,,0.012,37.0,fc2.onnx,time-out or unsolved,3600.0,337.0,,abcrown,37.0 fc2.onnx 0.012,0,0,False
28386,7040,,,0.012,23.0,fc2.onnx,time-out or unsolved,3600.0,323.0,,abcrown,23.0 fc2.onnx 0.012,0,0,False
28396,31317,,,0.012,73.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,173.0,,abcrown,73.0 rsl18a_linf01.onnx 0.012,0,0,False
28402,6955,,,0.012,22.0,mnist_nn.onnx,time-out or unsolved,3600.0,822.0,,abcrown,22.0 mnist_nn.onnx 0.012,0,0,False
28420,31485,,MNIST,0.012,74.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1169.0,74.0,abcrown,74.0 mnist_4_1024.onnx 0.012,0,0,False
28421,31486,,MNIST,0.012,74.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1169.0,74.0,eran,74.0 mnist_4_1024.onnx 0.012,0,0,False
28428,31466,,MNIST,0.012,74.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1168.0,74.0,eran,74.0 mnist_3_50.onnx 0.012,0,0,False
28429,31465,,MNIST,0.012,74.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1168.0,74.0,abcrown,74.0 mnist_3_50.onnx 0.012,0,0,False
28436,31444,,MNIST,0.012,74.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1167.0,74.0,eran,74.0 mnist_3_100.onnx 0.012,0,0,False
28437,31445,,MNIST,0.012,74.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1167.0,74.0,abcrown,74.0 mnist_3_100.onnx 0.012,0,0,False
28462,5941,,,0.012,20.0,mnist_9_200.onnx,time-out or unsolved,3600.0,320.0,320.0,eran,20.0 mnist_9_200.onnx 0.012,0,0,False
28475,33275,,,0.012,78.0,mnist_6_100.onnx,time-out or unsolved,3600.0,78.0,78.0,eran,78.0 mnist_6_100.onnx 0.012,0,0,False
28483,33253,,MNIST,0.012,78.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1233.0,78.0,eran,78.0 mnist_5_100.onnx 0.012,0,0,False
28487,19295,,MNIST,0.012,49.0,mnist_3_100.onnx,time-out or unsolved,3600.0,777.0,49.0,abcrown,49.0 mnist_3_100.onnx 0.012,0,0,False
28490,33231,,MNIST,0.012,78.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1232.0,78.0,abcrown,78.0 mnist_4_1024.onnx 0.012,0,0,False
28492,33233,,MNIST,0.012,78.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1232.0,78.0,eran,78.0 mnist_4_1024.onnx 0.012,0,0,False
28496,19293,,MNIST,0.012,49.0,mnist_3_100.onnx,time-out or unsolved,3600.0,777.0,49.0,eran,49.0 mnist_3_100.onnx 0.012,0,0,False
28498,33252,,MNIST,0.012,78.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1233.0,78.0,abcrown,78.0 mnist_5_100.onnx 0.012,0,0,False
28526,13941,,,0.012,37.0,mnist_nn.onnx,time-out or unsolved,3600.0,837.0,,abcrown,37.0 mnist_nn.onnx 0.012,0,0,False
28533,33317,,,0.012,78.0,mnist_9_100.onnx,time-out or unsolved,3600.0,278.0,278.0,eran,78.0 mnist_9_100.onnx 0.012,0,0,False
28537,19232,,,0.012,49.0,fc2.onnx,time-out or unsolved,3600.0,349.0,,abcrown,49.0 fc2.onnx 0.012,0,0,False
28541,5919,,,0.012,20.0,mnist_9_100.onnx,time-out or unsolved,3600.0,220.0,220.0,eran,20.0 mnist_9_100.onnx 0.012,0,0,False
28570,33066,,,0.012,77.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,177.0,,abcrown,77.0 rsl18a_linf01.onnx 0.012,0,0,False
28575,19316,,MNIST,0.012,49.0,mnist_3_50.onnx,time-out or unsolved,3600.0,778.0,49.0,eran,49.0 mnist_3_50.onnx 0.012,0,0,False
28576,19315,,MNIST,0.012,49.0,mnist_3_50.onnx,time-out or unsolved,3600.0,778.0,49.0,abcrown,49.0 mnist_3_50.onnx 0.012,0,0,False
28578,6021,,,0.012,20.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,720.0,,abcrown,20.0 mnist_net_256x2.onnx 0.012,0,0,False
28589,19336,,MNIST,0.012,49.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,779.0,49.0,abcrown,49.0 mnist_4_1024.onnx 0.012,0,0,False
28590,33026,,,0.012,77.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,277.0,,abcrown,77.0 mnist_net_256x6.onnx 0.012,0,0,False
28605,6043,,,0.012,20.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,520.0,,abcrown,20.0 mnist_net_256x4.onnx 0.012,0,0,False
28608,33047,,,0.012,77.0,mnist_nn.onnx,time-out or unsolved,3600.0,877.0,,abcrown,77.0 mnist_nn.onnx 0.012,0,0,False
28617,6002,,,0.012,20.0,mnist_net.onnx,time-out or unsolved,3600.0,20.0,,abcrown,20.0 mnist_net.onnx 0.012,0,0,False
28627,13920,,,0.012,37.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,237.0,,abcrown,37.0 mnist_net_256x6.onnx 0.012,0,0,False
28629,33210,,MNIST,0.012,78.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1231.0,78.0,abcrown,78.0 mnist_3_50.onnx 0.012,0,0,False
28630,33211,,MNIST,0.012,78.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1231.0,78.0,eran,78.0 mnist_3_50.onnx 0.012,0,0,False
28645,33127,,,0.012,78.0,fc2.onnx,time-out or unsolved,3600.0,378.0,,abcrown,78.0 fc2.onnx 0.012,0,0,False
28663,33189,,MNIST,0.012,78.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1230.0,78.0,abcrown,78.0 mnist_3_100.onnx 0.012,0,0,False
28664,33190,,MNIST,0.012,78.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1230.0,78.0,eran,78.0 mnist_3_100.onnx 0.012,0,0,False
28673,19125,,,0.012,48.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,248.0,,abcrown,48.0 mnist_net_256x6.onnx 0.012,0,0,False
28686,33648,,MNIST,0.012,79.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1246.0,79.0,abcrown,79.0 mnist_3_50.onnx 0.012,0,0,False
28688,33650,,MNIST,0.012,79.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1246.0,79.0,eran,79.0 mnist_3_50.onnx 0.012,0,0,False
28697,19167,,,0.012,48.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,148.0,,abcrown,48.0 rsl18a_linf01.onnx 0.012,0,0,False
28702,33564,,,0.012,79.0,fc2.onnx,time-out or unsolved,3600.0,379.0,,abcrown,79.0 fc2.onnx 0.012,0,0,False
28704,5795,,MNIST,0.012,20.0,mnist_3_100.onnx,time-out or unsolved,3600.0,321.0,20.0,eran,20.0 mnist_3_100.onnx 0.012,0,0,False
28706,5794,,MNIST,0.012,20.0,mnist_3_100.onnx,time-out or unsolved,3600.0,321.0,20.0,abcrown,20.0 mnist_3_100.onnx 0.012,0,0,False
28711,33629,,MNIST,0.012,79.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1245.0,79.0,abcrown,79.0 mnist_3_100.onnx 0.012,0,0,False
28721,33627,,MNIST,0.012,79.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1245.0,79.0,eran,79.0 mnist_3_100.onnx 0.012,0,0,False
28728,33692,,MNIST,0.012,79.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1248.0,79.0,eran,79.0 mnist_5_100.onnx 0.012,0,0,False
28744,33711,,,0.012,79.0,mnist_6_100.onnx,time-out or unsolved,3600.0,79.0,79.0,eran,79.0 mnist_6_100.onnx 0.012,0,0,False
28745,14022,,,0.012,38.0,fc2.onnx,time-out or unsolved,3600.0,338.0,,abcrown,38.0 fc2.onnx 0.012,0,0,False
28746,5675,,,0.012,2.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,102.0,,abcrown,2.0 rsl18a_linf01.onnx 0.012,0,0,False
28747,19106,,,0.012,48.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,548.0,,abcrown,48.0 mnist_net_256x4.onnx 0.012,0,0,False
28751,33690,,MNIST,0.012,79.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1248.0,79.0,abcrown,79.0 mnist_5_100.onnx 0.012,0,0,False
28763,33670,,MNIST,0.012,79.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1247.0,79.0,eran,79.0 mnist_4_1024.onnx 0.012,0,0,False
28764,33671,,MNIST,0.012,79.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1247.0,79.0,abcrown,79.0 mnist_4_1024.onnx 0.012,0,0,False
28767,5731,,,0.012,20.0,fc2.onnx,time-out or unsolved,3600.0,320.0,,abcrown,20.0 fc2.onnx 0.012,0,0,False
28781,19148,,,0.012,48.0,mnist_nn.onnx,time-out or unsolved,3600.0,848.0,,abcrown,48.0 mnist_nn.onnx 0.012,0,0,False
