,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
169,5994,,mnist,0.012,N22,MNIST_P15_N22,unsat,61.7215,1594.0,verinet,MNIST_P15_N22 N22 0.012,True,1,1
170,5988,,mnist,0.012,N4,MNIST_P68_N4,unsat,51.0243,1588.0,verinet,MNIST_P68_N4 N4 0.012,True,1,1
171,5980,,mnist,0.012,N19,MNIST_P20_N19,unsat,50.0037,1580.0,verinet,MNIST_P20_N19 N19 0.012,True,1,1
172,5973,,mnist,0.012,N12,MNIST_P12_N12,unsat,60.6527,1573.0,verinet,MNIST_P12_N12 N12 0.012,True,1,1
173,5950,,mnist,0.012,N12,MNIST_P38_N12,unsat,59.9699,1550.0,verinet,MNIST_P38_N12 N12 0.012,True,1,1
174,5902,,mnist,0.012,N22,MNIST_P93_N22,unsat,60.791,1502.0,verinet,MNIST_P93_N22 N22 0.012,True,1,1
175,5890,,mnist,0.012,N19,MNIST_P16_N19,unsat,49.889,1490.0,verinet,MNIST_P16_N19 N19 0.012,True,1,1
176,5887,,mnist,0.012,N4,MNIST_P75_N4,unsat,51.799,1487.0,verinet,MNIST_P75_N4 N4 0.012,True,1,1
177,5884,,mnist,0.012,N12,MNIST_P74_N12,unsat,59.4852,1484.0,verinet,MNIST_P74_N12 N12 0.012,True,1,1
178,5874,,mnist,0.012,N4,MNIST_P90_N4,unsat,50.5972,1474.0,verinet,MNIST_P90_N4 N4 0.012,True,1,1
179,5863,,mnist,0.012,N19,MNIST_P26_N19,unsat,51.5201,1463.0,verinet,MNIST_P26_N19 N19 0.012,True,1,1
180,5862,,mnist,0.012,N19,MNIST_P70_N19,unsat,50.1896,1462.0,verinet,MNIST_P70_N19 N19 0.012,True,1,1
181,5848,,mnist,0.012,N19,MNIST_P32_N19,unsat,50.7693,1448.0,verinet,MNIST_P32_N19 N19 0.012,True,1,1
182,5842,,mnist,0.012,N12,MNIST_P90_N12,unsat,59.0668,1442.0,verinet,MNIST_P90_N12 N12 0.012,True,1,1
183,5832,,mnist,0.012,N12,MNIST_P53_N12,unsat,59.8385,1432.0,verinet,MNIST_P53_N12 N12 0.012,True,1,1
184,5830,,mnist,0.012,N12,MNIST_P91_N12,unsat,58.3147,1430.0,verinet,MNIST_P91_N12 N12 0.012,True,1,1
185,5819,,mnist,0.012,N12,MNIST_P14_N12,unsat,61.0921,1419.0,verinet,MNIST_P14_N12 N12 0.012,True,1,1
186,5815,,mnist,0.012,N12,MNIST_P95_N12,unsat,62.5855,1415.0,verinet,MNIST_P95_N12 N12 0.012,True,1,1
187,5799,,mnist,0.012,N4,MNIST_P27_N4,unsat,51.4068,1399.0,verinet,MNIST_P27_N4 N4 0.012,True,1,1
188,6011,,mnist,0.012,N4,MNIST_P64_N4,unsat,76.8621,1611.0,verinet,MNIST_P64_N4 N4 0.012,True,1,1
189,6023,,mnist,0.012,N12,MNIST_P81_N12,unsat,71.7179,1623.0,verinet,MNIST_P81_N12 N12 0.012,True,1,1
190,6257,,mnist,0.012,N12,MNIST_P68_N12,unsat,58.934,1857.0,verinet,MNIST_P68_N12 N12 0.012,True,1,1
191,6032,,mnist,0.012,N4,MNIST_P6_N4,unsat,62.4486,1632.0,verinet,MNIST_P6_N4 N4 0.012,True,1,1
192,6239,,mnist,0.012,N12,MNIST_P28_N12,unsat,62.8979,1839.0,verinet,MNIST_P28_N12 N12 0.012,True,1,1
193,6235,,mnist,0.012,N33,MNIST_P16_N33,unsat,62.203,1835.0,verinet,MNIST_P16_N33 N33 0.012,True,1,1
194,6202,,mnist,0.012,N12,MNIST_P45_N12,unsat,71.5867,1802.0,verinet,MNIST_P45_N12 N12 0.012,True,1,1
195,6200,,mnist,0.012,N4,MNIST_P62_N4,unsat,59.8379,1800.0,verinet,MNIST_P62_N4 N4 0.012,True,1,1
196,6170,,mnist,0.012,N4,MNIST_P99_N4,unsat,67.3052,1770.0,verinet,MNIST_P99_N4 N4 0.012,True,1,1
197,6164,,mnist,0.012,N19,MNIST_P39_N19,unsat,67.3912,1764.0,verinet,MNIST_P39_N19 N19 0.012,True,1,1
198,6146,,mnist,0.012,N12,MNIST_P76_N12,unsat,92.5881,1746.0,verinet,MNIST_P76_N12 N12 0.012,True,1,1
199,6133,,mnist,0.012,N33,MNIST_P82_N33,unsat,91.9317,1733.0,verinet,MNIST_P82_N33 N33 0.012,True,1,1
200,6128,,mnist,0.012,N4,MNIST_P54_N4,unsat,99.3986,1728.0,verinet,MNIST_P54_N4 N4 0.012,True,1,1
201,6125,,mnist,0.012,N22,MNIST_P54_N22,unsat,112.9338,1725.0,verinet,MNIST_P54_N22 N22 0.012,True,1,1
202,6122,,mnist,0.012,N19,MNIST_P40_N19,unsat,101.2399,1722.0,verinet,MNIST_P40_N19 N19 0.012,True,1,1
203,6108,,mnist,0.012,N22,MNIST_P18_N22,unsat,113.04,1708.0,verinet,MNIST_P18_N22 N22 0.012,True,1,1
204,6101,,mnist,0.012,N22,MNIST_P29_N22,unsat,60.824,1701.0,verinet,MNIST_P29_N22 N22 0.012,True,1,1
205,6099,,mnist,0.012,N22,MNIST_P84_N22,unsat,58.6455,1699.0,verinet,MNIST_P84_N22 N22 0.012,True,1,1
206,6097,,mnist,0.012,N19,MNIST_P9_N19,unsat,51.3544,1697.0,verinet,MNIST_P9_N19 N19 0.012,True,1,1
207,6095,,mnist,0.012,N21,MNIST_P48_N21,unsat,50.385,1695.0,verinet,MNIST_P48_N21 N21 0.012,True,1,1
208,6088,,mnist,0.012,N21,MNIST_P28_N21,unsat,50.4192,1688.0,verinet,MNIST_P28_N21 N21 0.012,True,1,1
209,6087,,mnist,0.012,N19,MNIST_P69_N19,unsat,49.8708,1687.0,verinet,MNIST_P69_N19 N19 0.012,True,1,1
210,6062,,mnist,0.012,N12,MNIST_P92_N12,sat,19.6722,1662.0,verinet,MNIST_P92_N12 N12 0.012,True,1,1
211,6050,,mnist,0.012,N19,MNIST_P17_N19,unsat,60.2382,1650.0,verinet,MNIST_P17_N19 N19 0.012,True,1,1
