,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
45867,606,,cifar,0.012,N25,CIFAR_P89_N25,outofmemory,3600.0,606.0,verinet,CIFAR_P89_N25 N25 0.012,False,0,0
45868,600,,cifar,0.012,N25,CIFAR_P59_N25,outofmemory,3600.0,600.0,verinet,CIFAR_P59_N25 N25 0.012,False,0,0
45869,580,,cifar,0.012,N25,CIFAR_P64_N25,outofmemory,3600.0,580.0,verinet,CIFAR_P64_N25 N25 0.012,False,0,0
45870,568,,cifar,0.012,N25,CIFAR_P81_N25,outofmemory,3600.0,568.0,verinet,CIFAR_P81_N25 N25 0.012,False,0,0
45871,555,,cifar,0.012,N25,CIFAR_P53_N25,outofmemory,3600.0,555.0,verinet,CIFAR_P53_N25 N25 0.012,False,0,0
45872,546,,cifar,0.012,N5,CIFAR_P23_N5,outofmemory,3600.0,546.0,verinet,CIFAR_P23_N5 N5 0.012,False,0,0
45873,618,,cifar,0.012,N4,CIFAR_P4_N4,timeout,3600.0,618.0,verinet,CIFAR_P4_N4 N4 0.012,False,0,0
45874,650,,cifar,0.012,N5,CIFAR_P56_N5,outofmemory,3600.0,650.0,verinet,CIFAR_P56_N5 N5 0.012,False,0,0
45875,633,,cifar,0.012,N5,CIFAR_P57_N5,outofmemory,3600.0,633.0,verinet,CIFAR_P57_N5 N5 0.012,False,0,0
45876,620,,cifar,0.012,N5,CIFAR_P59_N5,outofmemory,3600.0,620.0,verinet,CIFAR_P59_N5 N5 0.012,False,0,0
45877,391,,cifar,0.012,N5,CIFAR_P13_N5,outofmemory,3600.0,391.0,verinet,CIFAR_P13_N5 N5 0.012,False,0,0
45878,382,,cifar,0.012,N5,CIFAR_P93_N5,outofmemory,3600.0,382.0,verinet,CIFAR_P93_N5 N5 0.012,False,0,0
45879,379,,cifar,0.012,N5,CIFAR_P55_N5,outofmemory,3600.0,379.0,verinet,CIFAR_P55_N5 N5 0.012,False,0,0
45880,522,,cifar,0.012,N25,CIFAR_P54_N25,outofmemory,3600.0,522.0,verinet,CIFAR_P54_N25 N25 0.012,False,0,0
45881,969,,cifar,0.012,N32,CIFAR_P4_N32,timeout,3600.0,969.0,verinet,CIFAR_P4_N32 N32 0.012,False,0,0
45882,917,,cifar,0.012,N25,CIFAR_P45_N25,outofmemory,3600.0,917.0,verinet,CIFAR_P45_N25 N25 0.012,False,0,0
45883,911,,cifar,0.012,N5,CIFAR_P34_N5,outofmemory,3600.0,911.0,verinet,CIFAR_P34_N5 N5 0.012,False,0,0
45884,1040,,cifar,0.012,N5,CIFAR_P97_N5,outofmemory,3600.0,1040.0,verinet,CIFAR_P97_N5 N5 0.012,False,0,0
45885,1028,,cifar,0.012,N5,CIFAR_P37_N5,outofmemory,3600.0,1028.0,verinet,CIFAR_P37_N5 N5 0.012,False,0,0
45886,1022,,cifar,0.012,N4,CIFAR_P69_N4,timeout,3600.0,1022.0,verinet,CIFAR_P69_N4 N4 0.012,False,0,0
45887,998,,cifar,0.012,N25,CIFAR_P47_N25,outofmemory,3600.0,998.0,verinet,CIFAR_P47_N25 N25 0.012,False,0,0
45888,725,,cifar,0.012,N25,CIFAR_P30_N25,outofmemory,3600.0,725.0,verinet,CIFAR_P30_N25 N25 0.012,False,0,0
45889,876,,cifar,0.012,N25,CIFAR_P13_N25,outofmemory,3600.0,876.0,verinet,CIFAR_P13_N25 N25 0.012,False,0,0
45890,835,,cifar,0.012,N5,CIFAR_P83_N5,outofmemory,3600.0,835.0,verinet,CIFAR_P83_N5 N5 0.012,False,0,0
45891,823,,cifar,0.012,N5,CIFAR_P61_N5,outofmemory,3600.0,823.0,verinet,CIFAR_P61_N5 N5 0.012,False,0,0
45892,821,,cifar,0.012,N18,CIFAR_P49_N18,timeout,3600.0,821.0,verinet,CIFAR_P49_N18 N18 0.012,False,0,0
45949,18407,,cifar,0.012,N2,CIFAR_P6_N2,outofmemory,3600.0,1607.0,nnenum,CIFAR_P6_N2 N2 0.012,False,0,0
45950,18409,,cifar,0.012,N13,CIFAR_P23_N13,outofmemory,3600.0,1609.0,nnenum,CIFAR_P23_N13 N13 0.012,False,0,0
46165,40083,,cifar,0.012,N5,CIFAR_P10_N5,outofmemory,3600.0,2283.0,neurify,CIFAR_P10_N5 N5 0.012,False,0,0
46166,40056,,cifar,0.012,N4,CIFAR_P60_N4,timeout,3600.0,2256.0,neurify,CIFAR_P60_N4 N4 0.012,False,0,0
46167,40172,,cifar,0.012,N4,CIFAR_P35_N4,timeout,3600.0,2372.0,neurify,CIFAR_P35_N4 N4 0.012,False,0,0
46168,40041,,cifar,0.012,N25,CIFAR_P86_N25,outofmemory,3600.0,2241.0,neurify,CIFAR_P86_N25 N25 0.012,False,0,0
46169,40018,,cifar,0.012,N4,CIFAR_P84_N4,timeout,3600.0,2218.0,neurify,CIFAR_P84_N4 N4 0.012,False,0,0
46170,40383,,cifar,0.012,N4,CIFAR_P74_N4,timeout,3600.0,2583.0,neurify,CIFAR_P74_N4 N4 0.012,False,0,0
46171,40508,,cifar,0.012,N25,CIFAR_P25_N25,outofmemory,3600.0,2708.0,neurify,CIFAR_P25_N25 N25 0.012,False,0,0
46172,40456,,cifar,0.012,N4,CIFAR_P51_N4,outofmemory,3600.0,2656.0,neurify,CIFAR_P51_N4 N4 0.012,False,0,0
46173,40217,,cifar,0.012,N4,CIFAR_P49_N4,timeout,3600.0,2417.0,neurify,CIFAR_P49_N4 N4 0.012,False,0,0
46174,40211,,cifar,0.012,N17,CIFAR_P98_N17,timeout,3600.0,2411.0,neurify,CIFAR_P98_N17 N17 0.012,False,0,0
46175,40276,,cifar,0.012,N5,CIFAR_P25_N5,outofmemory,3600.0,2476.0,neurify,CIFAR_P25_N5 N5 0.012,False,0,0
46176,39418,,cifar,0.012,N25,CIFAR_P10_N25,outofmemory,3600.0,1618.0,neurify,CIFAR_P10_N25 N25 0.012,False,0,0
46177,39403,,cifar,0.012,N4,CIFAR_P82_N4,timeout,3600.0,1603.0,neurify,CIFAR_P82_N4 N4 0.012,False,0,0
46178,39505,,cifar,0.012,N32,CIFAR_P90_N32,timeout,3600.0,1705.0,neurify,CIFAR_P90_N32 N32 0.012,False,0,0
46179,39248,,cifar,0.012,N4,CIFAR_P29_N4,timeout,3600.0,1448.0,neurify,CIFAR_P29_N4 N4 0.012,False,0,0
46180,39331,,cifar,0.012,N42,CIFAR_P95_N42,timeout,3600.0,1531.0,neurify,CIFAR_P95_N42 N42 0.012,False,0,0
46181,39787,,cifar,0.012,N4,CIFAR_P78_N4,outofmemory,3600.0,1987.0,neurify,CIFAR_P78_N4 N4 0.012,False,0,0
46182,39833,,cifar,0.012,N4,CIFAR_P90_N4,timeout,3600.0,2033.0,neurify,CIFAR_P90_N4 N4 0.012,False,0,0
46183,39626,,cifar,0.012,N4,CIFAR_P0_N4,timeout,3600.0,1826.0,neurify,CIFAR_P0_N4 N4 0.012,False,0,0
46184,39578,,cifar,0.012,N4,CIFAR_P31_N4,timeout,3600.0,1778.0,neurify,CIFAR_P31_N4 N4 0.012,False,0,0
46185,39634,,cifar,0.012,N13,CIFAR_P22_N13,timeout,3600.0,1834.0,neurify,CIFAR_P22_N13 N13 0.012,False,0,0
46186,40517,,cifar,0.012,N32,CIFAR_P86_N32,timeout,3600.0,2717.0,neurify,CIFAR_P86_N32 N32 0.012,False,0,0
46187,41320,,cifar,0.012,N4,CIFAR_P68_N4,outofmemory,3600.0,3520.0,neurify,CIFAR_P68_N4 N4 0.012,False,0,0
46188,41302,,cifar,0.012,N34,CIFAR_P27_N34,timeout,3600.0,3502.0,neurify,CIFAR_P27_N34 N34 0.012,False,0,0
46189,41427,,cifar,0.012,N5,CIFAR_P97_N5,outofmemory,3600.0,3627.0,neurify,CIFAR_P97_N5 N5 0.012,False,0,0
46190,41403,,cifar,0.012,N34,CIFAR_P21_N34,timeout,3600.0,3603.0,neurify,CIFAR_P21_N34 N34 0.012,False,0,0
46191,41906,,cifar,0.012,N4,CIFAR_P37_N4,timeout,3600.0,4106.0,neurify,CIFAR_P37_N4 N4 0.012,False,0,0
46192,41941,,cifar,0.012,N13,CIFAR_P90_N13,timeout,3600.0,4141.0,neurify,CIFAR_P90_N13 N13 0.012,False,0,0
46193,41902,,cifar,0.012,N4,CIFAR_P26_N4,outofmemory,3600.0,4102.0,neurify,CIFAR_P26_N4 N4 0.012,False,0,0
46194,41711,,cifar,0.012,N4,CIFAR_P39_N4,timeout,3600.0,3911.0,neurify,CIFAR_P39_N4 N4 0.012,False,0,0
46195,40805,,cifar,0.012,N4,CIFAR_P48_N4,timeout,3600.0,3005.0,neurify,CIFAR_P48_N4 N4 0.012,False,0,0
46196,40606,,cifar,0.012,N4,CIFAR_P27_N4,timeout,3600.0,2806.0,neurify,CIFAR_P27_N4 N4 0.012,False,0,0
46197,41230,,cifar,0.012,N18,CIFAR_P27_N18,timeout,3600.0,3430.0,neurify,CIFAR_P27_N18 N18 0.012,False,0,0
46198,41218,,cifar,0.012,N32,CIFAR_P4_N32,timeout,3600.0,3418.0,neurify,CIFAR_P4_N32 N32 0.012,False,0,0
46199,41177,,cifar,0.012,N42,CIFAR_P63_N42,timeout,3600.0,3377.0,neurify,CIFAR_P63_N42 N42 0.012,False,0,0
46200,40968,,cifar,0.012,N32,CIFAR_P94_N32,timeout,3600.0,3168.0,neurify,CIFAR_P94_N32 N32 0.012,False,0,0
46201,40954,,cifar,0.012,N13,CIFAR_P86_N13,timeout,3600.0,3154.0,neurify,CIFAR_P86_N13 N13 0.012,False,0,0
46202,40945,,cifar,0.012,N18,CIFAR_P21_N18,timeout,3600.0,3145.0,neurify,CIFAR_P21_N18 N18 0.012,False,0,0
46506,18410,,cifar,0.012,N13,CIFAR_P11_N13,outofmemory,3600.0,1610.0,nnenum,CIFAR_P11_N13 N13 0.012,False,0,0
46507,20859,,cifar,0.012,N15,CIFAR_P53_N15,outofmemory,3600.0,4059.0,nnenum,CIFAR_P53_N15 N15 0.012,False,0,0
46508,20797,,cifar,0.012,N42,CIFAR_P34_N42,outofmemory,3600.0,3997.0,nnenum,CIFAR_P34_N42 N42 0.012,False,0,0
46509,20796,,cifar,0.012,N15,CIFAR_P68_N15,outofmemory,3600.0,3996.0,nnenum,CIFAR_P68_N15 N15 0.012,False,0,0
46510,20793,,cifar,0.012,N32,CIFAR_P95_N32,outofmemory,3600.0,3993.0,nnenum,CIFAR_P95_N32 N32 0.012,False,0,0
46511,20791,,cifar,0.012,N2,CIFAR_P93_N2,outofmemory,3600.0,3991.0,nnenum,CIFAR_P93_N2 N2 0.012,False,0,0
46512,20790,,cifar,0.012,N25,CIFAR_P34_N25,outofmemory,3600.0,3990.0,nnenum,CIFAR_P34_N25 N25 0.012,False,0,0
46513,20778,,cifar,0.012,N15,CIFAR_P7_N15,outofmemory,3600.0,3978.0,nnenum,CIFAR_P7_N15 N15 0.012,False,0,0
46514,20777,,cifar,0.012,N18,CIFAR_P21_N18,outofmemory,3600.0,3977.0,nnenum,CIFAR_P21_N18 N18 0.012,False,0,0
46515,20776,,cifar,0.012,N18,CIFAR_P46_N18,outofmemory,3600.0,3976.0,nnenum,CIFAR_P46_N18 N18 0.012,False,0,0
46516,20771,,cifar,0.012,N42,CIFAR_P99_N42,outofmemory,3600.0,3971.0,nnenum,CIFAR_P99_N42 N42 0.012,False,0,0
46517,20769,,cifar,0.012,N15,CIFAR_P13_N15,outofmemory,3600.0,3969.0,nnenum,CIFAR_P13_N15 N15 0.012,False,0,0
46518,20767,,cifar,0.012,N13,CIFAR_P10_N13,outofmemory,3600.0,3967.0,nnenum,CIFAR_P10_N13 N13 0.012,False,0,0
46519,20765,,cifar,0.012,N2,CIFAR_P19_N2,outofmemory,3600.0,3965.0,nnenum,CIFAR_P19_N2 N2 0.012,False,0,0
46520,20759,,cifar,0.012,N34,CIFAR_P37_N34,outofmemory,3600.0,3959.0,nnenum,CIFAR_P37_N34 N34 0.012,False,0,0
46521,20757,,cifar,0.012,N15,CIFAR_P89_N15,outofmemory,3600.0,3957.0,nnenum,CIFAR_P89_N15 N15 0.012,False,0,0
46522,20755,,cifar,0.012,N15,CIFAR_P47_N15,outofmemory,3600.0,3955.0,nnenum,CIFAR_P47_N15 N15 0.012,False,0,0
46523,20800,,cifar,0.012,N25,CIFAR_P54_N25,outofmemory,3600.0,4000.0,nnenum,CIFAR_P54_N25 N25 0.012,False,0,0
46524,20802,,cifar,0.012,N42,CIFAR_P22_N42,outofmemory,3600.0,4002.0,nnenum,CIFAR_P22_N42 N42 0.012,False,0,0
46525,20834,,cifar,0.012,N42,CIFAR_P56_N42,outofmemory,3600.0,4034.0,nnenum,CIFAR_P56_N42 N42 0.012,False,0,0
46526,20854,,cifar,0.012,N32,CIFAR_P93_N32,outofmemory,3600.0,4054.0,nnenum,CIFAR_P93_N32 N32 0.012,False,0,0
46527,20852,,cifar,0.012,N42,CIFAR_P14_N42,outofmemory,3600.0,4052.0,nnenum,CIFAR_P14_N42 N42 0.012,False,0,0
46528,20850,,cifar,0.012,N18,CIFAR_P81_N18,outofmemory,3600.0,4050.0,nnenum,CIFAR_P81_N18 N18 0.012,False,0,0
46529,20847,,cifar,0.012,N15,CIFAR_P31_N15,outofmemory,3600.0,4047.0,nnenum,CIFAR_P31_N15 N15 0.012,False,0,0
46530,20845,,cifar,0.012,N18,CIFAR_P76_N18,outofmemory,3600.0,4045.0,nnenum,CIFAR_P76_N18 N18 0.012,False,0,0
46531,20844,,cifar,0.012,N42,CIFAR_P45_N42,outofmemory,3600.0,4044.0,nnenum,CIFAR_P45_N42 N42 0.012,False,0,0
46532,20833,,cifar,0.012,N17,CIFAR_P43_N17,outofmemory,3600.0,4033.0,nnenum,CIFAR_P43_N17 N17 0.012,False,0,0
46533,20815,,cifar,0.012,N2,CIFAR_P26_N2,outofmemory,3600.0,4015.0,nnenum,CIFAR_P26_N2 N2 0.012,False,0,0
46534,20812,,cifar,0.012,N18,CIFAR_P56_N18,outofmemory,3600.0,4012.0,nnenum,CIFAR_P56_N18 N18 0.012,False,0,0
46535,20811,,cifar,0.012,N5,CIFAR_P23_N5,outofmemory,3600.0,4011.0,nnenum,CIFAR_P23_N5 N5 0.012,False,0,0
46536,20748,,cifar,0.012,N34,CIFAR_P0_N34,outofmemory,3600.0,3948.0,nnenum,CIFAR_P0_N34 N34 0.012,False,0,0
46537,20687,,cifar,0.012,N15,CIFAR_P1_N15,outofmemory,3600.0,3887.0,nnenum,CIFAR_P1_N15 N15 0.012,False,0,0
46538,20676,,cifar,0.012,N17,CIFAR_P30_N17,outofmemory,3600.0,3876.0,nnenum,CIFAR_P30_N17 N17 0.012,False,0,0
46539,20675,,cifar,0.012,N17,CIFAR_P8_N17,outofmemory,3600.0,3875.0,nnenum,CIFAR_P8_N17 N17 0.012,False,0,0
46540,20673,,cifar,0.012,N42,CIFAR_P8_N42,outofmemory,3600.0,3873.0,nnenum,CIFAR_P8_N42 N42 0.012,False,0,0
46541,20672,,cifar,0.012,N32,CIFAR_P32_N32,outofmemory,3600.0,3872.0,nnenum,CIFAR_P32_N32 N32 0.012,False,0,0
46542,20666,,cifar,0.012,N17,CIFAR_P56_N17,outofmemory,3600.0,3866.0,nnenum,CIFAR_P56_N17 N17 0.012,False,0,0
46543,20646,,cifar,0.012,N32,CIFAR_P49_N32,outofmemory,3600.0,3846.0,nnenum,CIFAR_P49_N32 N32 0.012,False,0,0
46544,20645,,cifar,0.012,N5,CIFAR_P8_N5,outofmemory,3600.0,3845.0,nnenum,CIFAR_P8_N5 N5 0.012,False,0,0
46545,20689,,cifar,0.012,N2,CIFAR_P1_N2,outofmemory,3600.0,3889.0,nnenum,CIFAR_P1_N2 N2 0.012,False,0,0
46546,20747,,cifar,0.012,N17,CIFAR_P5_N17,outofmemory,3600.0,3947.0,nnenum,CIFAR_P5_N17 N17 0.012,False,0,0
46547,20718,,cifar,0.012,N18,CIFAR_P51_N18,outofmemory,3600.0,3918.0,nnenum,CIFAR_P51_N18 N18 0.012,False,0,0
46548,20737,,cifar,0.012,N32,CIFAR_P9_N32,outofmemory,3600.0,3937.0,nnenum,CIFAR_P9_N32 N32 0.012,False,0,0
46549,20731,,cifar,0.012,N25,CIFAR_P37_N25,outofmemory,3600.0,3931.0,nnenum,CIFAR_P37_N25 N25 0.012,False,0,0
46550,20727,,cifar,0.012,N15,CIFAR_P36_N15,outofmemory,3600.0,3927.0,nnenum,CIFAR_P36_N15 N15 0.012,False,0,0
46551,20722,,cifar,0.012,N15,CIFAR_P61_N15,outofmemory,3600.0,3922.0,nnenum,CIFAR_P61_N15 N15 0.012,False,0,0
46552,20712,,cifar,0.012,N17,CIFAR_P63_N17,outofmemory,3600.0,3912.0,nnenum,CIFAR_P63_N17 N17 0.012,False,0,0
46553,20710,,cifar,0.012,N25,CIFAR_P87_N25,outofmemory,3600.0,3910.0,nnenum,CIFAR_P87_N25 N25 0.012,False,0,0
46554,20709,,cifar,0.012,N15,CIFAR_P30_N15,outofmemory,3600.0,3909.0,nnenum,CIFAR_P30_N15 N15 0.012,False,0,0
46555,20706,,cifar,0.012,N2,CIFAR_P15_N2,outofmemory,3600.0,3906.0,nnenum,CIFAR_P15_N2 N2 0.012,False,0,0
46556,20705,,cifar,0.012,N2,CIFAR_P99_N2,outofmemory,3600.0,3905.0,nnenum,CIFAR_P99_N2 N2 0.012,False,0,0
46557,20697,,cifar,0.012,N34,CIFAR_P14_N34,outofmemory,3600.0,3897.0,nnenum,CIFAR_P14_N34 N34 0.012,False,0,0
46558,20857,,cifar,0.012,N34,CIFAR_P20_N34,outofmemory,3600.0,4057.0,nnenum,CIFAR_P20_N34 N34 0.012,False,0,0
46559,21030,,cifar,0.012,N15,CIFAR_P75_N15,outofmemory,3600.0,30.0,marabou,CIFAR_P75_N15 N15 0.012,False,0,0
46560,21020,,cifar,0.012,N2,CIFAR_P43_N2,outofmemory,3600.0,20.0,marabou,CIFAR_P43_N2 N2 0.012,False,0,0
46561,21017,,cifar,0.012,N2,CIFAR_P42_N2,outofmemory,3600.0,17.0,marabou,CIFAR_P42_N2 N2 0.012,False,0,0
46562,21015,,cifar,0.012,N2,CIFAR_P60_N2,outofmemory,3600.0,15.0,marabou,CIFAR_P60_N2 N2 0.012,False,0,0
46563,20994,,cifar,0.012,N17,CIFAR_P47_N17,outofmemory,3600.0,4194.0,nnenum,CIFAR_P47_N17 N17 0.012,False,0,0
46564,20988,,cifar,0.012,N15,CIFAR_P87_N15,outofmemory,3600.0,4188.0,nnenum,CIFAR_P87_N15 N15 0.012,False,0,0
46565,20982,,cifar,0.012,N13,CIFAR_P20_N13,outofmemory,3600.0,4182.0,nnenum,CIFAR_P20_N13 N13 0.012,False,0,0
46566,21041,,cifar,0.012,N17,CIFAR_P44_N17,timeout,3600.0,41.0,marabou,CIFAR_P44_N17 N17 0.012,False,0,0
46567,21102,,cifar,0.012,N5,CIFAR_P24_N5,outofmemory,3600.0,102.0,marabou,CIFAR_P24_N5 N5 0.012,False,0,0
46568,21095,,cifar,0.012,N5,CIFAR_P37_N5,outofmemory,3600.0,95.0,marabou,CIFAR_P37_N5 N5 0.012,False,0,0
46569,21092,,cifar,0.012,N42,CIFAR_P5_N42,timeout,3600.0,92.0,marabou,CIFAR_P5_N42 N42 0.012,False,0,0
46570,21082,,cifar,0.012,N42,CIFAR_P98_N42,timeout,3600.0,82.0,marabou,CIFAR_P98_N42 N42 0.012,False,0,0
46571,21065,,cifar,0.012,N15,CIFAR_P73_N15,outofmemory,3600.0,65.0,marabou,CIFAR_P73_N15 N15 0.012,False,0,0
46572,21063,,cifar,0.012,N25,CIFAR_P54_N25,outofmemory,3600.0,63.0,marabou,CIFAR_P54_N25 N25 0.012,False,0,0
46573,21062,,cifar,0.012,N25,CIFAR_P2_N25,outofmemory,3600.0,62.0,marabou,CIFAR_P2_N25 N25 0.012,False,0,0
46574,21054,,cifar,0.012,N5,CIFAR_P50_N5,outofmemory,3600.0,54.0,marabou,CIFAR_P50_N5 N5 0.012,False,0,0
46575,20976,,cifar,0.012,N2,CIFAR_P92_N2,outofmemory,3600.0,4176.0,nnenum,CIFAR_P92_N2 N2 0.012,False,0,0
46576,20888,,cifar,0.012,N32,CIFAR_P4_N32,outofmemory,3600.0,4088.0,nnenum,CIFAR_P4_N32 N32 0.012,False,0,0
46577,20919,,cifar,0.012,N5,CIFAR_P99_N5,outofmemory,3600.0,4119.0,nnenum,CIFAR_P99_N5 N5 0.012,False,0,0
46578,20918,,cifar,0.012,N18,CIFAR_P91_N18,outofmemory,3600.0,4118.0,nnenum,CIFAR_P91_N18 N18 0.012,False,0,0
46579,20909,,cifar,0.012,N2,CIFAR_P87_N2,outofmemory,3600.0,4109.0,nnenum,CIFAR_P87_N2 N2 0.012,False,0,0
46580,20907,,cifar,0.012,N2,CIFAR_P51_N2,outofmemory,3600.0,4107.0,nnenum,CIFAR_P51_N2 N2 0.012,False,0,0
46581,20898,,cifar,0.012,N2,CIFAR_P40_N2,outofmemory,3600.0,4098.0,nnenum,CIFAR_P40_N2 N2 0.012,False,0,0
46582,20889,,cifar,0.012,N32,CIFAR_P92_N32,outofmemory,3600.0,4089.0,nnenum,CIFAR_P92_N32 N32 0.012,False,0,0
46583,20922,,cifar,0.012,N34,CIFAR_P85_N34,outofmemory,3600.0,4122.0,nnenum,CIFAR_P85_N34 N34 0.012,False,0,0
46584,20876,,cifar,0.012,N13,CIFAR_P71_N13,outofmemory,3600.0,4076.0,nnenum,CIFAR_P71_N13 N13 0.012,False,0,0
46585,20875,,cifar,0.012,N32,CIFAR_P87_N32,outofmemory,3600.0,4075.0,nnenum,CIFAR_P87_N32 N32 0.012,False,0,0
46586,20864,,cifar,0.012,N5,CIFAR_P24_N5,outofmemory,3600.0,4064.0,nnenum,CIFAR_P24_N5 N5 0.012,False,0,0
46587,20951,,cifar,0.012,N34,CIFAR_P92_N34,outofmemory,3600.0,4151.0,nnenum,CIFAR_P92_N34 N34 0.012,False,0,0
46588,20970,,cifar,0.012,N2,CIFAR_P36_N2,outofmemory,3600.0,4170.0,nnenum,CIFAR_P36_N2 N2 0.012,False,0,0
46589,20968,,cifar,0.012,N13,CIFAR_P45_N13,outofmemory,3600.0,4168.0,nnenum,CIFAR_P45_N13 N13 0.012,False,0,0
46590,20967,,cifar,0.012,N15,CIFAR_P64_N15,outofmemory,3600.0,4167.0,nnenum,CIFAR_P64_N15 N15 0.012,False,0,0
46591,20955,,cifar,0.012,N5,CIFAR_P64_N5,outofmemory,3600.0,4155.0,nnenum,CIFAR_P64_N5 N5 0.012,False,0,0
46592,20950,,cifar,0.012,N18,CIFAR_P43_N18,outofmemory,3600.0,4150.0,nnenum,CIFAR_P43_N18 N18 0.012,False,0,0
46593,20947,,cifar,0.012,N42,CIFAR_P20_N42,outofmemory,3600.0,4147.0,nnenum,CIFAR_P20_N42 N42 0.012,False,0,0
46594,20946,,cifar,0.012,N2,CIFAR_P83_N2,outofmemory,3600.0,4146.0,nnenum,CIFAR_P83_N2 N2 0.012,False,0,0
46595,20940,,cifar,0.012,N17,CIFAR_P7_N17,outofmemory,3600.0,4140.0,nnenum,CIFAR_P7_N17 N17 0.012,False,0,0
46596,20937,,cifar,0.012,N34,CIFAR_P96_N34,outofmemory,3600.0,4137.0,nnenum,CIFAR_P96_N34 N34 0.012,False,0,0
46597,20933,,cifar,0.012,N13,CIFAR_P9_N13,outofmemory,3600.0,4133.0,nnenum,CIFAR_P9_N13 N13 0.012,False,0,0
46598,20929,,cifar,0.012,N2,CIFAR_P91_N2,outofmemory,3600.0,4129.0,nnenum,CIFAR_P91_N2 N2 0.012,False,0,0
46599,20638,,cifar,0.012,N17,CIFAR_P92_N17,outofmemory,3600.0,3838.0,nnenum,CIFAR_P92_N17 N17 0.012,False,0,0
46600,20631,,cifar,0.012,N32,CIFAR_P5_N32,outofmemory,3600.0,3831.0,nnenum,CIFAR_P5_N32 N32 0.012,False,0,0
46601,20329,,cifar,0.012,N17,CIFAR_P11_N17,outofmemory,3600.0,3529.0,nnenum,CIFAR_P11_N17 N17 0.012,False,0,0
46602,20326,,cifar,0.012,N34,CIFAR_P15_N34,outofmemory,3600.0,3526.0,nnenum,CIFAR_P15_N34 N34 0.012,False,0,0
46603,20325,,cifar,0.012,N42,CIFAR_P57_N42,outofmemory,3600.0,3525.0,nnenum,CIFAR_P57_N42 N42 0.012,False,0,0
46604,20324,,cifar,0.012,N13,CIFAR_P87_N13,outofmemory,3600.0,3524.0,nnenum,CIFAR_P87_N13 N13 0.012,False,0,0
46605,20321,,cifar,0.012,N17,CIFAR_P49_N17,outofmemory,3600.0,3521.0,nnenum,CIFAR_P49_N17 N17 0.012,False,0,0
46606,20312,,cifar,0.012,N2,CIFAR_P23_N2,outofmemory,3600.0,3512.0,nnenum,CIFAR_P23_N2 N2 0.012,False,0,0
46607,20305,,cifar,0.012,N2,CIFAR_P18_N2,outofmemory,3600.0,3505.0,nnenum,CIFAR_P18_N2 N2 0.012,False,0,0
46608,20304,,cifar,0.012,N2,CIFAR_P11_N2,outofmemory,3600.0,3504.0,nnenum,CIFAR_P11_N2 N2 0.012,False,0,0
46609,20303,,cifar,0.012,N13,CIFAR_P97_N13,outofmemory,3600.0,3503.0,nnenum,CIFAR_P97_N13 N13 0.012,False,0,0
46610,20297,,cifar,0.012,N17,CIFAR_P16_N17,outofmemory,3600.0,3497.0,nnenum,CIFAR_P16_N17 N17 0.012,False,0,0
46611,20292,,cifar,0.012,N42,CIFAR_P59_N42,outofmemory,3600.0,3492.0,nnenum,CIFAR_P59_N42 N42 0.012,False,0,0
46612,20290,,cifar,0.012,N5,CIFAR_P29_N5,outofmemory,3600.0,3490.0,nnenum,CIFAR_P29_N5 N5 0.012,False,0,0
46613,20275,,cifar,0.012,N25,CIFAR_P29_N25,outofmemory,3600.0,3475.0,nnenum,CIFAR_P29_N25 N25 0.012,False,0,0
46614,20331,,cifar,0.012,N34,CIFAR_P7_N34,outofmemory,3600.0,3531.0,nnenum,CIFAR_P7_N34 N34 0.012,False,0,0
46615,20332,,cifar,0.012,N17,CIFAR_P73_N17,outofmemory,3600.0,3532.0,nnenum,CIFAR_P73_N17 N17 0.012,False,0,0
46616,20392,,cifar,0.012,N34,CIFAR_P73_N34,outofmemory,3600.0,3592.0,nnenum,CIFAR_P73_N34 N34 0.012,False,0,0
46617,20388,,cifar,0.012,N42,CIFAR_P79_N42,outofmemory,3600.0,3588.0,nnenum,CIFAR_P79_N42 N42 0.012,False,0,0
46618,20383,,cifar,0.012,N17,CIFAR_P55_N17,outofmemory,3600.0,3583.0,nnenum,CIFAR_P55_N17 N17 0.012,False,0,0
46619,20382,,cifar,0.012,N25,CIFAR_P79_N25,outofmemory,3600.0,3582.0,nnenum,CIFAR_P79_N25 N25 0.012,False,0,0
46620,20376,,cifar,0.012,N34,CIFAR_P26_N34,outofmemory,3600.0,3576.0,nnenum,CIFAR_P26_N34 N34 0.012,False,0,0
46621,20373,,cifar,0.012,N42,CIFAR_P58_N42,outofmemory,3600.0,3573.0,nnenum,CIFAR_P58_N42 N42 0.012,False,0,0
46622,20366,,cifar,0.012,N5,CIFAR_P41_N5,outofmemory,3600.0,3566.0,nnenum,CIFAR_P41_N5 N5 0.012,False,0,0
46623,20365,,cifar,0.012,N18,CIFAR_P54_N18,outofmemory,3600.0,3565.0,nnenum,CIFAR_P54_N18 N18 0.012,False,0,0
46624,20361,,cifar,0.012,N34,CIFAR_P79_N34,outofmemory,3600.0,3561.0,nnenum,CIFAR_P79_N34 N34 0.012,False,0,0
46625,20359,,cifar,0.012,N18,CIFAR_P6_N18,outofmemory,3600.0,3559.0,nnenum,CIFAR_P6_N18 N18 0.012,False,0,0
