,Unnamed: 0,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0.1,Unnamed: 0.1.1,Verifier,instance,score,solved,solved_bool
2732,729,,CIFAR,0.012,13.0,cifar10_2_255_simplified.onnx,sat,46.87155938148498,392.0,13.0,bab,13.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
2733,730,,,0.012,13.0,cifar10_2_255_simplified.onnx,unsat,98.245,1413.0,,eran,13.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
2734,732,,CIFAR,0.012,13.0,cifar10_8_255.onnx,sat,11.44164490699768,402.0,13.0,bab,13.0 cifar10_8_255.onnx 0.012,1,1,True
2735,733,,,0.012,13.0,cifar10_8_255.onnx,unsat,16.154,2413.0,,eran,13.0 cifar10_8_255.onnx 0.012,1,1,True
2736,830,,,0.012,13.0,convSmallRELU__PGDK.onnx,unsat,1.99,1513.0,,eran,13.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
2737,834,,,0.012,13.0,convSmallRELU__Point.onnx,unsat,674.234,3113.0,,eran,13.0 convSmallRELU__Point.onnx 0.012,1,1,True
2738,835,,CIFAR,0.012,13.0,convSmallRELU__Point.onnx,unsat,3570.508404970169,360.0,13.0,bab,13.0 convSmallRELU__Point.onnx 0.012,1,1,True
2739,13977,,CIFAR,0.012,97.0,cifar10_8_255.onnx,sat,12.251429319381714,2657.0,97.0,bab,97.0 cifar10_8_255.onnx 0.012,1,1,True
2740,929,,,0.012,14.0,cifar_wide_kw.onnx,unsat,2.44,1714.0,,eran,14.0 cifar_wide_kw.onnx 0.012,1,1,True
2741,933,,CIFAR,0.012,14.0,cifar_wide_kw_simp.onnx,sat,2.305668830871582,367.0,14.0,bab,14.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2742,934,,,0.012,14.0,cifar_wide_kw_simp.onnx,unsat,2.452,14.0,,eran,14.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2743,14011,,,0.012,97.0,cifar_base_kw_simp.onnx,sat,4.747,2997.0,,eran,97.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2744,14010,,CIFAR,0.012,97.0,cifar_base_kw_simp.onnx,sat,1.1653578281402588,2688.0,97.0,bab,97.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2745,940,,CIFAR,0.012,14.0,convBigRELU__PGD.onnx,unsat,3501.633643388748,410.0,14.0,bab,14.0 convBigRELU__PGD.onnx 0.012,1,1,True
2746,14006,,CIFAR,0.012,97.0,cifar_base_kw.onnx,sat,1.2633702754974363,2687.0,97.0,bab,97.0 cifar_base_kw.onnx 0.012,1,1,True
2747,14004,,,0.012,97.0,cifar_base_kw.onnx,sat,4.859,3497.0,,eran,97.0 cifar_base_kw.onnx 0.012,1,1,True
2748,13982,,CIFAR,0.012,97.0,cifar10_8_255_simplified.onnx,sat,11.686200141906738,2660.0,97.0,bab,97.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
2749,13980,,,0.012,97.0,cifar10_8_255_simplified.onnx,unsat,14.522,297.0,,eran,97.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
2750,13979,,,0.012,97.0,cifar10_8_255.onnx,unsat,14.629,2497.0,,eran,97.0 cifar10_8_255.onnx 0.012,1,1,True
2751,13975,,CIFAR,0.012,97.0,cifar10_2_255_simplified.onnx,unsat,47.40948009490967,2654.0,97.0,bab,97.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
2752,14016,,CIFAR,0.012,97.0,cifar_deep_kw.onnx,sat,4.286850452423097,2641.0,97.0,bab,97.0 cifar_deep_kw.onnx 0.012,1,1,True
2753,970,,CIFAR,0.012,14.0,convSmallRELU__DiffAI.onnx,unsat,3.6463100910186768,356.0,14.0,bab,14.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
2754,971,,,0.012,14.0,convSmallRELU__DiffAI.onnx,unsat,11.988,3014.0,,eran,14.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
2755,13972,,CIFAR,0.012,97.0,cifar10_2_255.onnx,unsat,47.223809719085686,2651.0,97.0,bab,97.0 cifar10_2_255.onnx 0.012,1,1,True
2756,13945,,CIFAR,0.012,96.0,ffnnRELU__Point_6_500.onnx,sat,3.162484884262085,2630.0,96.0,bab,96.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
2757,981,,,0.012,14.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,8.852,3214.0,,eran,14.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
2758,983,,CIFAR,0.012,14.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,sat,3.5651867389678955,365.0,14.0,bab,14.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
2759,13943,,,0.012,96.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,unsat,6.454,2096.0,,eran,96.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
2760,985,,,0.012,14.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,unsat,9.848,2014.0,,eran,14.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
2761,987,,CIFAR,0.012,14.0,ffnnRELU__Point_6_500.onnx,sat,3.186851024627685,396.0,14.0,bab,14.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
2762,13941,,CIFAR,0.012,96.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,sat,6.419646978378296,2627.0,96.0,bab,96.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
2763,989,,,0.012,14.0,ffnnRELU__Point_6_500.onnx,unsat,9.545,1814.0,,eran,14.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
2764,928,,CIFAR,0.012,14.0,cifar_wide_kw.onnx,sat,2.427621841430664,364.0,14.0,bab,14.0 cifar_wide_kw.onnx 0.012,1,1,True
2765,922,,CIFAR,0.012,14.0,cifar_deep_kw_simp.onnx,sat,4.009501934051514,353.0,14.0,bab,14.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2766,14036,,CIFAR,0.012,97.0,cifar_wide_kw_simp.onnx,sat,2.250333547592163,2655.0,97.0,bab,97.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2767,876,,,0.012,14.0,cifar10_8_255.onnx,unsat,18.277,2414.0,,eran,14.0 cifar10_8_255.onnx 0.012,1,1,True
2768,839,,,0.012,13.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,9.125,3213.0,,eran,13.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
2769,841,,,0.012,13.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,unsat,9.156,2013.0,,eran,13.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
2770,14034,,,0.012,97.0,cifar_wide_kw_simp.onnx,sat,8.261,97.0,,eran,97.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2771,843,,CIFAR,0.012,13.0,ffnnRELU__Point_6_500.onnx,sat,3.0839011669158936,404.0,13.0,bab,13.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
2772,844,,,0.012,13.0,ffnnRELU__Point_6_500.onnx,unsat,9.731,1813.0,,eran,13.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
2773,870,,,0.012,14.0,cifar10_2_255.onnx,unsat,1445.539,2814.0,,eran,14.0 cifar10_2_255.onnx 0.012,1,1,True
2774,871,,CIFAR,0.012,14.0,cifar10_2_255.onnx,sat,45.90816640853882,363.0,14.0,bab,14.0 cifar10_2_255.onnx 0.012,1,1,True
2775,14029,,CIFAR,0.012,97.0,cifar_wide_kw.onnx,sat,2.501347541809082,2652.0,97.0,bab,97.0 cifar_wide_kw.onnx 0.012,1,1,True
2776,14028,,,0.012,97.0,cifar_wide_kw.onnx,sat,8.314,1797.0,,eran,97.0 cifar_wide_kw.onnx 0.012,1,1,True
2777,874,,,0.012,14.0,cifar10_2_255_simplified.onnx,unsat,1443.616,1414.0,,eran,14.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
2778,875,,CIFAR,0.012,14.0,cifar10_2_255_simplified.onnx,sat,45.80207490921021,366.0,14.0,bab,14.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
2779,14024,,CIFAR,0.012,97.0,cifar_deep_kw_simp.onnx,sat,4.155597448348998,2642.0,97.0,bab,97.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2780,921,,,0.012,14.0,cifar_deep_kw_simp.onnx,unsat,165.055,1914.0,,eran,14.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2781,878,,CIFAR,0.012,14.0,cifar10_8_255.onnx,sat,10.883297681808472,394.0,14.0,bab,14.0 cifar10_8_255.onnx 0.012,1,1,True
2782,14023,,,0.012,97.0,cifar_deep_kw_simp.onnx,sat,13.305,1997.0,,eran,97.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2783,880,,CIFAR,0.012,14.0,cifar10_8_255_simplified.onnx,sat,10.752923727035522,397.0,14.0,bab,14.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
2784,881,,,0.012,14.0,cifar10_8_255_simplified.onnx,unsat,18.203,214.0,,eran,14.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
2785,904,,,0.012,14.0,cifar_base_kw.onnx,unsat,1.11,3414.0,,eran,14.0 cifar_base_kw.onnx 0.012,1,1,True
2786,905,,CIFAR,0.012,14.0,cifar_base_kw.onnx,sat,1.2533729076385498,552.0,14.0,bab,14.0 cifar_base_kw.onnx 0.012,1,1,True
2787,909,,,0.012,14.0,cifar_base_kw_simp.onnx,unsat,1.114,2914.0,,eran,14.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2788,910,,CIFAR,0.012,14.0,cifar_base_kw_simp.onnx,sat,1.1579136848449707,553.0,14.0,bab,14.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2789,14017,,,0.012,97.0,cifar_deep_kw.onnx,sat,13.411,1097.0,,eran,97.0 cifar_deep_kw.onnx 0.012,1,1,True
2790,916,,CIFAR,0.012,14.0,cifar_deep_kw.onnx,sat,4.214751720428467,352.0,14.0,bab,14.0 cifar_deep_kw.onnx 0.012,1,1,True
2791,917,,,0.012,14.0,cifar_deep_kw.onnx,unsat,165.596,1014.0,,eran,14.0 cifar_deep_kw.onnx 0.012,1,1,True
2792,13222,,CIFAR,0.012,91.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,sat,3.039492130279541,2480.0,91.0,bab,91.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
2793,10053,,CIFAR,0.012,71.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,sat,3.3581421375274663,1989.0,71.0,bab,71.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
2794,3285,,,0.012,29.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,5.593,3229.0,,eran,29.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
2795,12595,,CIFAR,0.012,88.0,cifar_wide_kw_simp.onnx,sat,2.268343210220337,2421.0,88.0,bab,88.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2796,3383,,CIFAR,0.012,3.0,cifar_wide_kw_simp.onnx,sat,2.304717302322388,80.0,3.0,bab,3.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2797,12584,,,0.012,88.0,cifar_deep_kw_simp.onnx,unsat,173.72,1988.0,,eran,88.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2798,12921,,,0.012,9.0,convSmallRELU__PGDK.onnx,unsat,1.268,1509.0,,eran,9.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
2799,12589,,CIFAR,0.012,88.0,cifar_wide_kw.onnx,sat,2.392342090606689,2405.0,88.0,bab,88.0 cifar_wide_kw.onnx 0.012,1,1,True
2800,3388,,CIFAR,0.012,3.0,convBigRELU__PGD.onnx,unsat,3452.2639305591583,137.0,3.0,bab,3.0 convBigRELU__PGD.onnx 0.012,1,1,True
2801,12919,,CIFAR,0.012,9.0,convSmallRELU__DiffAI.onnx,sat,2.5186538696289062,224.0,9.0,bab,9.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
2802,12918,,,0.012,9.0,convSmallRELU__DiffAI.onnx,unsat,0.856,3009.0,,eran,9.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
2803,12590,,,0.012,88.0,cifar_wide_kw.onnx,sat,14.07,1788.0,,eran,88.0 cifar_wide_kw.onnx 0.012,1,1,True
2804,12596,,,0.012,88.0,cifar_wide_kw_simp.onnx,sat,14.071,88.0,,eran,88.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2805,3381,,,0.012,3.0,cifar_wide_kw_simp.onnx,unsat,1.706,3.0,,eran,3.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2806,12895,,CIFAR,0.012,9.0,convMedGRELU__PGDK_w_0.0313.onnx,sat,4.134119510650635,249.0,9.0,bab,9.0 convMedGRELU__PGDK_w_0.0313.onnx 0.012,1,1,True
2807,4106,,CIFAR,0.012,34.0,convBigRELU__PGD.onnx,unsat,207.54119634628296,1061.0,34.0,bab,34.0 convBigRELU__PGD.onnx 0.012,1,1,True
2808,12601,,CIFAR,0.012,88.0,convBigRELU__PGD.onnx,unsat,1983.562201499939,2449.0,88.0,bab,88.0 convBigRELU__PGD.onnx 0.012,1,1,True
2809,3397,,CIFAR,0.012,3.0,convMedGRELU__Point.onnx,sat,7.661257982254027,170.0,3.0,bab,3.0 convMedGRELU__Point.onnx 0.012,1,1,True
2810,4100,,,0.012,34.0,cifar_wide_kw_simp.onnx,unsat,2.199,34.0,,eran,34.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2811,4099,,CIFAR,0.012,34.0,cifar_wide_kw_simp.onnx,sat,2.2740590572357178,1006.0,34.0,bab,34.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2812,12894,,,0.012,9.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,5.151,1209.0,,eran,9.0 convMedGRELU__PGDK_w_0.0313.onnx 0.012,1,1,True
2813,4094,,,0.012,34.0,cifar_wide_kw.onnx,unsat,2.217,1734.0,,eran,34.0 cifar_wide_kw.onnx 0.012,1,1,True
2814,12922,,CIFAR,0.012,9.0,convSmallRELU__PGDK.onnx,sat,2.561004638671875,226.0,9.0,bab,9.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
2815,3376,,CIFAR,0.012,3.0,cifar_wide_kw.onnx,sat,2.3446741104125977,71.0,3.0,bab,3.0 cifar_wide_kw.onnx 0.012,1,1,True
2816,3419,,,0.012,3.0,convSmallRELU__DiffAI.onnx,unsat,0.761,3003.0,,eran,3.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
2817,4138,,,0.012,34.0,convSmallRELU__PGDK.onnx,unsat,14.279,1534.0,,eran,34.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
2818,12930,,,0.012,9.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,9.406,3209.0,,eran,9.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
2819,3352,,CIFAR,0.012,3.0,cifar_base_kw.onnx,sat,1.244821071624756,172.0,3.0,bab,3.0 cifar_base_kw.onnx 0.012,1,1,True
2820,3353,,,0.012,3.0,cifar_base_kw.onnx,sat,4.945,3403.0,,eran,3.0 cifar_base_kw.onnx 0.012,1,1,True
2821,4144,,CIFAR,0.012,34.0,convSmallRELU__Point.onnx,sat,2.4873738288879395,915.0,34.0,bab,34.0 convSmallRELU__Point.onnx 0.012,1,1,True
2822,3357,,CIFAR,0.012,3.0,cifar_base_kw_simp.onnx,sat,1.147148847579956,174.0,3.0,bab,3.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2823,3358,,,0.012,3.0,cifar_base_kw_simp.onnx,sat,5.001,2903.0,,eran,3.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2824,4143,,,0.012,34.0,convSmallRELU__Point.onnx,sat,95.617,3134.0,,eran,34.0 convSmallRELU__Point.onnx 0.012,1,1,True
2825,4139,,CIFAR,0.012,34.0,convSmallRELU__PGDK.onnx,unsat,4.569836616516113,912.0,34.0,bab,34.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
2826,12928,,CIFAR,0.012,9.0,convSmallRELU__Point.onnx,sat,2.517460346221924,229.0,9.0,bab,9.0 convSmallRELU__Point.onnx 0.012,1,1,True
2827,3375,,,0.012,3.0,cifar_wide_kw.onnx,unsat,1.673,1703.0,,eran,3.0 cifar_wide_kw.onnx 0.012,1,1,True
2828,3364,,,0.012,3.0,cifar_deep_kw.onnx,unsat,1.359,1003.0,,eran,3.0 cifar_deep_kw.onnx 0.012,1,1,True
2829,3365,,CIFAR,0.012,3.0,cifar_deep_kw.onnx,sat,4.210551261901856,60.0,3.0,bab,3.0 cifar_deep_kw.onnx 0.012,1,1,True
2830,12927,,,0.012,9.0,convSmallRELU__Point.onnx,sat,50.574,3109.0,,eran,9.0 convSmallRELU__Point.onnx 0.012,1,1,True
2831,3370,,CIFAR,0.012,3.0,cifar_deep_kw_simp.onnx,sat,4.116200923919679,61.0,3.0,bab,3.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2832,4136,,,0.012,34.0,convSmallRELU__DiffAI.onnx,unsat,1.278,3034.0,,eran,34.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
2833,4135,,CIFAR,0.012,34.0,convSmallRELU__DiffAI.onnx,unsat,1.4566469192504885,907.0,34.0,bab,34.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
2834,3371,,,0.012,3.0,cifar_deep_kw_simp.onnx,unsat,1.364,1903.0,,eran,3.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2835,12582,,CIFAR,0.012,88.0,cifar_deep_kw_simp.onnx,sat,4.291494369506837,2395.0,88.0,bab,88.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2836,3418,,CIFAR,0.012,3.0,convSmallRELU__DiffAI.onnx,sat,2.499196767807007,64.0,3.0,bab,3.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
2837,4092,,CIFAR,0.012,34.0,cifar_wide_kw.onnx,sat,2.3954296112060547,919.0,34.0,bab,34.0 cifar_wide_kw.onnx 0.012,1,1,True
2838,3329,,CIFAR,0.012,3.0,cifar10_8_255_simplified.onnx,unsat,10.820927381515505,108.0,3.0,bab,3.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
2839,4040,,,0.012,34.0,cifar10_2_255_simplified.onnx,unsat,99.762,1434.0,,eran,34.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
2840,4045,,CIFAR,0.012,34.0,cifar10_8_255_simplified.onnx,sat,10.918694734573364,1060.0,34.0,bab,34.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
2841,3466,,CIFAR,0.012,30.0,cifar10_2_255_simplified.onnx,sat,45.6275897026062,815.0,30.0,bab,30.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
2842,12870,,,0.012,9.0,cifar_deep_kw_simp.onnx,unsat,2.197,1909.0,,eran,9.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2843,3468,,,0.012,30.0,cifar10_8_255.onnx,unsat,14.251,2430.0,,eran,30.0 cifar10_8_255.onnx 0.012,1,1,True
2844,4043,,CIFAR,0.012,34.0,cifar10_8_255.onnx,sat,11.54538106918335,1008.0,34.0,bab,34.0 cifar10_8_255.onnx 0.012,1,1,True
2845,12866,,CIFAR,0.012,9.0,cifar_deep_kw.onnx,sat,4.248366355895996,219.0,9.0,bab,9.0 cifar_deep_kw.onnx 0.012,1,1,True
2846,3470,,CIFAR,0.012,30.0,cifar10_8_255.onnx,sat,11.065826416015623,818.0,30.0,bab,30.0 cifar10_8_255.onnx 0.012,1,1,True
2847,4041,,,0.012,34.0,cifar10_8_255.onnx,unsat,18.086,2434.0,,eran,34.0 cifar10_8_255.onnx 0.012,1,1,True
2848,3472,,CIFAR,0.012,30.0,cifar10_8_255_simplified.onnx,sat,10.72100591659546,821.0,30.0,bab,30.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
2849,4046,,,0.012,34.0,cifar10_8_255_simplified.onnx,unsat,18.119,234.0,,eran,34.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
2850,3473,,,0.012,30.0,cifar10_8_255_simplified.onnx,unsat,14.285,230.0,,eran,30.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
2851,4039,,CIFAR,0.012,34.0,cifar10_2_255_simplified.onnx,sat,46.57752943038941,1005.0,34.0,bab,34.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
2852,12864,,,0.012,9.0,cifar_deep_kw.onnx,unsat,2.185,1009.0,,eran,9.0 cifar_deep_kw.onnx 0.012,1,1,True
2853,3496,,CIFAR,0.012,30.0,cifar_base_kw.onnx,sat,1.2480874061584473,857.0,30.0,bab,30.0 cifar_base_kw.onnx 0.012,1,1,True
2854,3497,,,0.012,30.0,cifar_base_kw.onnx,unsat,0.433,3430.0,,eran,30.0 cifar_base_kw.onnx 0.012,1,1,True
2855,3501,,,0.012,30.0,cifar_base_kw_simp.onnx,unsat,0.44,2930.0,,eran,30.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2856,4037,,CIFAR,0.012,34.0,cifar10_2_255.onnx,sat,47.51362800598145,918.0,34.0,bab,34.0 cifar10_2_255.onnx 0.012,1,1,True
2857,3502,,CIFAR,0.012,30.0,cifar_base_kw_simp.onnx,sat,1.1588630676269531,858.0,30.0,bab,30.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2858,12871,,CIFAR,0.012,9.0,cifar_deep_kw_simp.onnx,sat,4.086408376693727,221.0,9.0,bab,9.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2859,3463,,CIFAR,0.012,30.0,cifar10_2_255.onnx,sat,47.65836787223816,812.0,30.0,bab,30.0 cifar10_2_255.onnx 0.012,1,1,True
2860,3420,,CIFAR,0.012,3.0,convSmallRELU__PGDK.onnx,sat,2.4954769611358643,66.0,3.0,bab,3.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
2861,4081,,,0.012,34.0,cifar_deep_kw.onnx,sat,74.749,1034.0,,eran,34.0 cifar_deep_kw.onnx 0.012,1,1,True
2862,12892,,CIFAR,0.012,9.0,convMedGRELU__PGDK_w_0.0078.onnx,sat,4.226409912109375,247.0,9.0,bab,9.0 convMedGRELU__PGDK_w_0.0078.onnx 0.012,1,1,True
2863,3422,,,0.012,3.0,convSmallRELU__PGDK.onnx,sat,23.91,1503.0,,eran,3.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
2864,12891,,,0.012,9.0,convMedGRELU__PGDK_w_0.0078.onnx,unsat,5.098,2309.0,,eran,9.0 convMedGRELU__PGDK_w_0.0078.onnx 0.012,1,1,True
2865,4087,,CIFAR,0.012,34.0,cifar_deep_kw_simp.onnx,sat,4.039160966873169,899.0,34.0,bab,34.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2866,3427,,CIFAR,0.012,3.0,convSmallRELU__Point.onnx,sat,2.553194761276245,69.0,3.0,bab,3.0 convSmallRELU__Point.onnx 0.012,1,1,True
2867,4086,,,0.012,34.0,cifar_deep_kw_simp.onnx,sat,74.594,1934.0,,eran,34.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2868,4082,,CIFAR,0.012,34.0,cifar_deep_kw.onnx,sat,4.145167112350464,897.0,34.0,bab,34.0 cifar_deep_kw.onnx 0.012,1,1,True
2869,12889,,CIFAR,0.012,9.0,convBigRELU__PGD.onnx,sat,98.19387364387512,245.0,9.0,bab,9.0 convBigRELU__PGD.onnx 0.012,1,1,True
2870,12884,,,0.012,9.0,cifar_wide_kw_simp.onnx,unsat,1.925,9.0,,eran,9.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2871,12876,,,0.012,9.0,cifar_wide_kw.onnx,unsat,1.916,1709.0,,eran,9.0 cifar_wide_kw.onnx 0.012,1,1,True
2872,4076,,,0.012,34.0,cifar_base_kw_simp.onnx,unsat,1.006,2934.0,,eran,34.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2873,4075,,CIFAR,0.012,34.0,cifar_base_kw_simp.onnx,sat,1.1894021034240725,1095.0,34.0,bab,34.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2874,12882,,CIFAR,0.012,9.0,cifar_wide_kw_simp.onnx,sat,2.3128430843353267,237.0,9.0,bab,9.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
2875,4070,,,0.012,34.0,cifar_base_kw.onnx,unsat,0.991,3434.0,,eran,34.0 cifar_base_kw.onnx 0.012,1,1,True
2876,12877,,CIFAR,0.012,9.0,cifar_wide_kw.onnx,sat,2.396756410598755,234.0,9.0,bab,9.0 cifar_wide_kw.onnx 0.012,1,1,True
2877,3436,,CIFAR,0.012,3.0,ffnnRELU__Point_6_500.onnx,sat,3.554615974426268,107.0,3.0,bab,3.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
2878,3437,,,0.012,3.0,ffnnRELU__Point_6_500.onnx,unsat,10.679,1803.0,,eran,3.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
2879,4068,,CIFAR,0.012,34.0,cifar_base_kw.onnx,sat,1.2519395351409912,1094.0,34.0,bab,34.0 cifar_base_kw.onnx 0.012,1,1,True
2880,12577,,CIFAR,0.012,88.0,cifar_deep_kw.onnx,sat,4.1774113178253165,2394.0,88.0,bab,88.0 cifar_deep_kw.onnx 0.012,1,1,True
2881,4146,,,0.012,34.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,9.091,3234.0,,eran,34.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
2882,3177,,CIFAR,0.012,29.0,cifar10_2_255_simplified.onnx,sat,45.995583295822144,790.0,29.0,bab,29.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
2883,13003,,CIFAR,0.012,90.0,cifar_base_kw_simp.onnx,sat,1.1558914184570312,2666.0,90.0,bab,90.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2884,4224,,CIFAR,0.012,35.0,cifar_deep_kw.onnx,unsat,4.256496906280519,916.0,35.0,bab,35.0 cifar_deep_kw.onnx 0.012,1,1,True
2885,4220,,,0.012,35.0,cifar_base_kw_simp.onnx,unsat,0.409,2935.0,,eran,35.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2886,3226,,CIFAR,0.012,29.0,cifar_deep_kw_simp.onnx,sat,4.257214784622192,774.0,29.0,bab,29.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
2887,4219,,CIFAR,0.012,35.0,cifar_base_kw_simp.onnx,unsat,1.1622476577758791,946.0,35.0,bab,35.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2888,13004,,,0.012,90.0,cifar_base_kw_simp.onnx,unsat,0.891,2990.0,,eran,90.0 cifar_base_kw_simp.onnx 0.012,1,1,True
2889,12538,,,0.012,88.0,cifar10_8_255.onnx,unsat,16.968,2488.0,,eran,88.0 cifar10_8_255.onnx 0.012,1,1,True
2890,12539,,CIFAR,0.012,88.0,cifar10_8_255.onnx,sat,11.39348006248474,2423.0,88.0,bab,88.0 cifar10_8_255.onnx 0.012,1,1,True
2891,3231,,CIFAR,0.012,29.0,cifar_wide_kw.onnx,sat,2.340533494949341,788.0,29.0,bab,29.0 cifar_wide_kw.onnx 0.012,1,1,True
2892,3233,,,0.012,29.0,cifar_wide_kw.onnx,unsat,2.407,1729.0,,eran,29.0 cifar_wide_kw.onnx 0.012,1,1,True
2893,3221,,CIFAR,0.012,29.0,cifar_deep_kw.onnx,sat,4.211164951324463,773.0,29.0,bab,29.0 cifar_deep_kw.onnx 0.012,1,1,True
