,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
117811,,,0.01,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,abcrown,99.0 cifar_conv_maxpool.onnx 0.01,0,0,False
245,,,0.004,0.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3700.0,,abcrown,0.0 cifar_conv_maxpool.onnx 0.004,0,0,False
117825,,,0.04,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,bab,99.0 cifar_conv_maxpool.onnx 0.04,0,0,False
117823,,,0.03,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,abcrown,99.0 cifar_conv_maxpool.onnx 0.03,0,0,False
117822,,,0.03,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,bab,99.0 cifar_conv_maxpool.onnx 0.03,0,0,False
117821,,,0.025,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,bab,99.0 cifar_conv_maxpool.onnx 0.025,0,0,False
117820,,,0.025,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,abcrown,99.0 cifar_conv_maxpool.onnx 0.025,0,0,False
247,,,0.005,0.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3700.0,,abcrown,0.0 cifar_conv_maxpool.onnx 0.005,0,0,False
248,,,0.005,0.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3700.0,,bab,0.0 cifar_conv_maxpool.onnx 0.005,0,0,False
117817,,,0.02,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,bab,99.0 cifar_conv_maxpool.onnx 0.02,0,0,False
117816,,,0.02,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,abcrown,99.0 cifar_conv_maxpool.onnx 0.02,0,0,False
117815,,,0.012,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,abcrown,99.0 cifar_conv_maxpool.onnx 0.012,0,0,False
117814,,,0.012,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,bab,99.0 cifar_conv_maxpool.onnx 0.012,0,0,False
117812,,,0.01,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,bab,99.0 cifar_conv_maxpool.onnx 0.01,0,0,False
250,,,0.008,0.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3700.0,,bab,0.0 cifar_conv_maxpool.onnx 0.008,0,0,False
117809,,,0.008,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,abcrown,99.0 cifar_conv_maxpool.onnx 0.008,0,0,False
251,,,0.008,0.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3700.0,,abcrown,0.0 cifar_conv_maxpool.onnx 0.008,0,0,False
117807,,,0.008,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,bab,99.0 cifar_conv_maxpool.onnx 0.008,0,0,False
117806,,,0.005,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,abcrown,99.0 cifar_conv_maxpool.onnx 0.005,0,0,False
117805,,,0.005,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,bab,99.0 cifar_conv_maxpool.onnx 0.005,0,0,False
117803,,,0.004,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,bab,99.0 cifar_conv_maxpool.onnx 0.004,0,0,False
117802,,,0.004,99.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3799.0,,abcrown,99.0 cifar_conv_maxpool.onnx 0.004,0,0,False
253,,,0.01,0.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3700.0,,bab,0.0 cifar_conv_maxpool.onnx 0.01,0,0,False
115437,,,0.012,97.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3797.0,,bab,97.0 cifar_conv_maxpool.onnx 0.012,0,0,False
115434,,,0.01,97.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3797.0,,abcrown,97.0 cifar_conv_maxpool.onnx 0.01,0,0,False
111891,,,0.03,94.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3794.0,,abcrown,94.0 cifar_conv_maxpool.onnx 0.03,0,0,False
115433,,,0.008,97.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3797.0,,bab,97.0 cifar_conv_maxpool.onnx 0.008,0,0,False
113083,,,0.04,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,abcrown,95.0 cifar_conv_maxpool.onnx 0.04,0,0,False
113082,,,0.04,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,bab,95.0 cifar_conv_maxpool.onnx 0.04,0,0,False
113081,,,0.03,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,abcrown,95.0 cifar_conv_maxpool.onnx 0.03,0,0,False
113080,,,0.03,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,bab,95.0 cifar_conv_maxpool.onnx 0.03,0,0,False
1440,,,0.01,1.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3701.0,,abcrown,1.0 cifar_conv_maxpool.onnx 0.01,0,0,False
113078,,,0.025,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,bab,95.0 cifar_conv_maxpool.onnx 0.025,0,0,False
1441,,,0.01,1.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3701.0,,bab,1.0 cifar_conv_maxpool.onnx 0.01,0,0,False
113076,,,0.025,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,abcrown,95.0 cifar_conv_maxpool.onnx 0.025,0,0,False
113075,,,0.02,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,bab,95.0 cifar_conv_maxpool.onnx 0.02,0,0,False
113074,,,0.02,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,abcrown,95.0 cifar_conv_maxpool.onnx 0.02,0,0,False
113072,,,0.012,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,abcrown,95.0 cifar_conv_maxpool.onnx 0.012,0,0,False
113071,,,0.012,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,bab,95.0 cifar_conv_maxpool.onnx 0.012,0,0,False
1443,,,0.012,1.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3701.0,,bab,1.0 cifar_conv_maxpool.onnx 0.012,0,0,False
113069,,,0.01,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,abcrown,95.0 cifar_conv_maxpool.onnx 0.01,0,0,False
113068,,,0.01,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,bab,95.0 cifar_conv_maxpool.onnx 0.01,0,0,False
1444,,,0.012,1.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3701.0,,abcrown,1.0 cifar_conv_maxpool.onnx 0.012,0,0,False
113065,,,0.008,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,bab,95.0 cifar_conv_maxpool.onnx 0.008,0,0,False
113064,,,0.008,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,abcrown,95.0 cifar_conv_maxpool.onnx 0.008,0,0,False
113062,,,0.005,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,bab,95.0 cifar_conv_maxpool.onnx 0.005,0,0,False
113061,,,0.005,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,abcrown,95.0 cifar_conv_maxpool.onnx 0.005,0,0,False
113060,,,0.004,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,bab,95.0 cifar_conv_maxpool.onnx 0.004,0,0,False
113058,,,0.004,95.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3795.0,,abcrown,95.0 cifar_conv_maxpool.onnx 0.004,0,0,False
111896,,,0.04,94.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3794.0,,abcrown,94.0 cifar_conv_maxpool.onnx 0.04,0,0,False
111895,,,0.04,94.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3794.0,,bab,94.0 cifar_conv_maxpool.onnx 0.04,0,0,False
111892,,,0.03,94.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3794.0,,bab,94.0 cifar_conv_maxpool.onnx 0.03,0,0,False
1439,,,0.008,1.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3701.0,,bab,1.0 cifar_conv_maxpool.onnx 0.008,0,0,False
114237,,,0.004,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,abcrown,96.0 cifar_conv_maxpool.onnx 0.004,0,0,False
1438,,,0.008,1.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3701.0,,abcrown,1.0 cifar_conv_maxpool.onnx 0.008,0,0,False
114257,,,0.025,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,bab,96.0 cifar_conv_maxpool.onnx 0.025,0,0,False
266,,,0.03,0.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3700.0,,abcrown,0.0 cifar_conv_maxpool.onnx 0.03,0,0,False
115431,,,0.008,97.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3797.0,,abcrown,97.0 cifar_conv_maxpool.onnx 0.008,0,0,False
115430,,,0.005,97.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3797.0,,abcrown,97.0 cifar_conv_maxpool.onnx 0.005,0,0,False
115429,,,0.005,97.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3797.0,,bab,97.0 cifar_conv_maxpool.onnx 0.005,0,0,False
115427,,,0.004,97.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3797.0,,abcrown,97.0 cifar_conv_maxpool.onnx 0.004,0,0,False
268,,,0.04,0.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3700.0,,bab,0.0 cifar_conv_maxpool.onnx 0.04,0,0,False
115425,,,0.004,97.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3797.0,,bab,97.0 cifar_conv_maxpool.onnx 0.004,0,0,False
269,,,0.04,0.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3700.0,,abcrown,0.0 cifar_conv_maxpool.onnx 0.04,0,0,False
114262,,,0.04,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,bab,96.0 cifar_conv_maxpool.onnx 0.04,0,0,False
114261,,,0.04,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,abcrown,96.0 cifar_conv_maxpool.onnx 0.04,0,0,False
114260,,,0.03,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,bab,96.0 cifar_conv_maxpool.onnx 0.03,0,0,False
114259,,,0.03,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,abcrown,96.0 cifar_conv_maxpool.onnx 0.03,0,0,False
1431,,,0.004,1.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3701.0,,abcrown,1.0 cifar_conv_maxpool.onnx 0.004,0,0,False
114256,,,0.025,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,abcrown,96.0 cifar_conv_maxpool.onnx 0.025,0,0,False
114239,,,0.004,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,bab,96.0 cifar_conv_maxpool.onnx 0.004,0,0,False
1433,,,0.004,1.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3701.0,,bab,1.0 cifar_conv_maxpool.onnx 0.004,0,0,False
114253,,,0.02,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,bab,96.0 cifar_conv_maxpool.onnx 0.02,0,0,False
114252,,,0.02,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,abcrown,96.0 cifar_conv_maxpool.onnx 0.02,0,0,False
114251,,,0.012,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,bab,96.0 cifar_conv_maxpool.onnx 0.012,0,0,False
1434,,,0.005,1.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3701.0,,abcrown,1.0 cifar_conv_maxpool.onnx 0.005,0,0,False
114249,,,0.012,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,abcrown,96.0 cifar_conv_maxpool.onnx 0.012,0,0,False
114248,,,0.01,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,bab,96.0 cifar_conv_maxpool.onnx 0.01,0,0,False
114247,,,0.01,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,abcrown,96.0 cifar_conv_maxpool.onnx 0.01,0,0,False
1436,,,0.005,1.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3701.0,,bab,1.0 cifar_conv_maxpool.onnx 0.005,0,0,False
114244,,,0.008,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,bab,96.0 cifar_conv_maxpool.onnx 0.008,0,0,False
114243,,,0.008,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,abcrown,96.0 cifar_conv_maxpool.onnx 0.008,0,0,False
114241,,,0.005,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,bab,96.0 cifar_conv_maxpool.onnx 0.005,0,0,False
114240,,,0.005,96.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3796.0,,abcrown,96.0 cifar_conv_maxpool.onnx 0.005,0,0,False
5017,,,0.03,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,bab,12.0 cifar_conv_maxpool.onnx 0.03,0,0,False
98811,,,0.01,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,bab,84.0 cifar_conv_maxpool.onnx 0.01,0,0,False
5018,,,0.03,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,abcrown,12.0 cifar_conv_maxpool.onnx 0.03,0,0,False
98809,,,0.008,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,bab,84.0 cifar_conv_maxpool.onnx 0.008,0,0,False
98808,,,0.008,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,abcrown,84.0 cifar_conv_maxpool.onnx 0.008,0,0,False
98807,,,0.005,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,bab,84.0 cifar_conv_maxpool.onnx 0.005,0,0,False
5019,,,0.04,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,abcrown,12.0 cifar_conv_maxpool.onnx 0.04,0,0,False
98805,,,0.005,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,abcrown,84.0 cifar_conv_maxpool.onnx 0.005,0,0,False
98804,,,0.004,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,bab,84.0 cifar_conv_maxpool.onnx 0.004,0,0,False
98803,,,0.004,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,abcrown,84.0 cifar_conv_maxpool.onnx 0.004,0,0,False
5020,,,0.04,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,bab,12.0 cifar_conv_maxpool.onnx 0.04,0,0,False
98813,,,0.01,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,abcrown,84.0 cifar_conv_maxpool.onnx 0.01,0,0,False
98814,,,0.012,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,bab,84.0 cifar_conv_maxpool.onnx 0.012,0,0,False
98815,,,0.012,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,abcrown,84.0 cifar_conv_maxpool.onnx 0.012,0,0,False
99995,,,0.005,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,abcrown,85.0 cifar_conv_maxpool.onnx 0.005,0,0,False
5005,,,0.01,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,abcrown,12.0 cifar_conv_maxpool.onnx 0.01,0,0,False
100009,,,0.025,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,bab,85.0 cifar_conv_maxpool.onnx 0.025,0,0,False
100008,,,0.025,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,abcrown,85.0 cifar_conv_maxpool.onnx 0.025,0,0,False
100006,,,0.02,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,bab,85.0 cifar_conv_maxpool.onnx 0.02,0,0,False
100005,,,0.02,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,abcrown,85.0 cifar_conv_maxpool.onnx 0.02,0,0,False
100004,,,0.012,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,abcrown,85.0 cifar_conv_maxpool.onnx 0.012,0,0,False
100003,,,0.012,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,bab,85.0 cifar_conv_maxpool.onnx 0.012,0,0,False
5007,,,0.012,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,abcrown,12.0 cifar_conv_maxpool.onnx 0.012,0,0,False
100001,,,0.01,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,bab,85.0 cifar_conv_maxpool.onnx 0.01,0,0,False
100000,,,0.01,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,abcrown,85.0 cifar_conv_maxpool.onnx 0.01,0,0,False
5008,,,0.012,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,bab,12.0 cifar_conv_maxpool.onnx 0.012,0,0,False
99998,,,0.008,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,bab,85.0 cifar_conv_maxpool.onnx 0.008,0,0,False
99996,,,0.008,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,abcrown,85.0 cifar_conv_maxpool.onnx 0.008,0,0,False
99994,,,0.005,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,bab,85.0 cifar_conv_maxpool.onnx 0.005,0,0,False
98817,,,0.02,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,bab,84.0 cifar_conv_maxpool.onnx 0.02,0,0,False
5010,,,0.02,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,abcrown,12.0 cifar_conv_maxpool.onnx 0.02,0,0,False
5011,,,0.02,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,bab,12.0 cifar_conv_maxpool.onnx 0.02,0,0,False
99991,,,0.004,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,bab,85.0 cifar_conv_maxpool.onnx 0.004,0,0,False
99990,,,0.004,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,abcrown,85.0 cifar_conv_maxpool.onnx 0.004,0,0,False
98827,,,0.04,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,bab,84.0 cifar_conv_maxpool.onnx 0.04,0,0,False
98826,,,0.04,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,abcrown,84.0 cifar_conv_maxpool.onnx 0.04,0,0,False
98825,,,0.03,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,bab,84.0 cifar_conv_maxpool.onnx 0.03,0,0,False
98824,,,0.03,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,abcrown,84.0 cifar_conv_maxpool.onnx 0.03,0,0,False
98822,,,0.025,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,bab,84.0 cifar_conv_maxpool.onnx 0.025,0,0,False
5014,,,0.025,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,abcrown,12.0 cifar_conv_maxpool.onnx 0.025,0,0,False
98820,,,0.025,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,abcrown,84.0 cifar_conv_maxpool.onnx 0.025,0,0,False
98819,,,0.02,84.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3784.0,,abcrown,84.0 cifar_conv_maxpool.onnx 0.02,0,0,False
5015,,,0.025,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,bab,12.0 cifar_conv_maxpool.onnx 0.025,0,0,False
100012,,,0.03,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,abcrown,85.0 cifar_conv_maxpool.onnx 0.03,0,0,False
97619,,,0.005,83.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3783.0,,bab,83.0 cifar_conv_maxpool.onnx 0.005,0,0,False
95261,,,0.03,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,abcrown,81.0 cifar_conv_maxpool.onnx 0.03,0,0,False
95260,,,0.03,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,bab,81.0 cifar_conv_maxpool.onnx 0.03,0,0,False
6188,,,0.005,13.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3713.0,,bab,13.0 cifar_conv_maxpool.onnx 0.005,0,0,False
6189,,,0.008,13.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3713.0,,abcrown,13.0 cifar_conv_maxpool.onnx 0.008,0,0,False
12128,,,0.005,18.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3718.0,,bab,18.0 cifar_conv_maxpool.onnx 0.005,0,0,False
95256,,,0.025,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,bab,81.0 cifar_conv_maxpool.onnx 0.025,0,0,False
6190,,,0.008,13.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3713.0,,bab,13.0 cifar_conv_maxpool.onnx 0.008,0,0,False
95254,,,0.02,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,abcrown,81.0 cifar_conv_maxpool.onnx 0.02,0,0,False
95253,,,0.02,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,bab,81.0 cifar_conv_maxpool.onnx 0.02,0,0,False
95252,,,0.012,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,bab,81.0 cifar_conv_maxpool.onnx 0.012,0,0,False
95251,,,0.012,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,abcrown,81.0 cifar_conv_maxpool.onnx 0.012,0,0,False
95249,,,0.01,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,abcrown,81.0 cifar_conv_maxpool.onnx 0.01,0,0,False
95248,,,0.01,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,bab,81.0 cifar_conv_maxpool.onnx 0.01,0,0,False
6193,,,0.01,13.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3713.0,,abcrown,13.0 cifar_conv_maxpool.onnx 0.01,0,0,False
95245,,,0.008,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,abcrown,81.0 cifar_conv_maxpool.onnx 0.008,0,0,False
95244,,,0.008,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,bab,81.0 cifar_conv_maxpool.onnx 0.008,0,0,False
6194,,,0.01,13.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3713.0,,bab,13.0 cifar_conv_maxpool.onnx 0.01,0,0,False
95242,,,0.005,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,bab,81.0 cifar_conv_maxpool.onnx 0.005,0,0,False
95241,,,0.005,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,abcrown,81.0 cifar_conv_maxpool.onnx 0.005,0,0,False
95240,,,0.004,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,bab,81.0 cifar_conv_maxpool.onnx 0.004,0,0,False
95238,,,0.004,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,abcrown,81.0 cifar_conv_maxpool.onnx 0.004,0,0,False
6187,,,0.005,13.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3713.0,,abcrown,13.0 cifar_conv_maxpool.onnx 0.005,0,0,False
95263,,,0.04,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,bab,81.0 cifar_conv_maxpool.onnx 0.04,0,0,False
95264,,,0.04,81.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3781.0,,abcrown,81.0 cifar_conv_maxpool.onnx 0.04,0,0,False
97617,,,0.005,83.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3783.0,,abcrown,83.0 cifar_conv_maxpool.onnx 0.005,0,0,False
97616,,,0.004,83.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3783.0,,bab,83.0 cifar_conv_maxpool.onnx 0.004,0,0,False
97614,,,0.004,83.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3783.0,,abcrown,83.0 cifar_conv_maxpool.onnx 0.004,0,0,False
96427,,,0.004,82.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3782.0,,bab,82.0 cifar_conv_maxpool.onnx 0.004,0,0,False
96434,,,0.008,82.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3782.0,,abcrown,82.0 cifar_conv_maxpool.onnx 0.008,0,0,False
96433,,,0.008,82.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3782.0,,bab,82.0 cifar_conv_maxpool.onnx 0.008,0,0,False
6184,,,0.004,13.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3713.0,,bab,13.0 cifar_conv_maxpool.onnx 0.004,0,0,False
6185,,,0.004,13.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3713.0,,abcrown,13.0 cifar_conv_maxpool.onnx 0.004,0,0,False
96430,,,0.005,82.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3782.0,,bab,82.0 cifar_conv_maxpool.onnx 0.005,0,0,False
96429,,,0.005,82.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3782.0,,abcrown,82.0 cifar_conv_maxpool.onnx 0.005,0,0,False
96428,,,0.004,82.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3782.0,,abcrown,82.0 cifar_conv_maxpool.onnx 0.004,0,0,False
100011,,,0.03,85.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3785.0,,bab,85.0 cifar_conv_maxpool.onnx 0.03,0,0,False
5004,,,0.01,12.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3712.0,,bab,12.0 cifar_conv_maxpool.onnx 0.01,0,0,False
103564,,,0.01,88.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3788.0,,bab,88.0 cifar_conv_maxpool.onnx 0.01,0,0,False
104755,,,0.012,89.0,cifar_conv_maxpool.onnx,time-out or unsolved,3600.0,3789.0,,bab,89.0 cifar_conv_maxpool.onnx 0.012,0,0,False
