,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
44638,,MNIST,0.005,82.0,mnist_relu_9_100.onnx,unsat,0.1581192016601562,1403.0,82.0,bab,82.0 mnist_relu_9_100.onnx 0.005,1,1,True
44641,,MNIST,0.008,82.0,mnist_relu_9_100.onnx,unsat,0.1754209995269775,1381.0,82.0,bab,82.0 mnist_relu_9_100.onnx 0.008,1,1,True
44984,,,0.005,83.0,mnist_net_256_6.onnx,unsat,0.506,283.0,,eran,83.0 mnist_net_256_6.onnx 0.005,1,1,True
44982,,MNIST,0.005,83.0,mnist_net_256_6.onnx,unsat,0.2735228538513184,1412.0,83.0,bab,83.0 mnist_net_256_6.onnx 0.005,1,1,True
44980,,,0.004,83.0,mnist_net_256_6.onnx,unsat,0.506,283.0,,eran,83.0 mnist_net_256_6.onnx 0.004,1,1,True
44979,,MNIST,0.004,83.0,mnist_net_256_6.onnx,unsat,0.2025911808013916,1416.0,83.0,bab,83.0 mnist_net_256_6.onnx 0.004,1,1,True
44978,,MNIST,0.04,83.0,mnist_net_256_4.onnx,unsat,3575.5660870075226,1041.0,83.0,bab,83.0 mnist_net_256_4.onnx 0.04,1,1,True
44975,,MNIST,0.03,83.0,mnist_net_256_4.onnx,unsat,75.57990431785582,1038.0,83.0,bab,83.0 mnist_net_256_4.onnx 0.03,1,1,True
44973,,,0.03,83.0,mnist_net_256_4.onnx,unsat,56.341,583.0,,eran,83.0 mnist_net_256_4.onnx 0.03,1,1,True
44971,,MNIST,0.025,83.0,mnist_net_256_4.onnx,unsat,0.1632449626922607,1075.0,83.0,bab,83.0 mnist_net_256_4.onnx 0.025,1,1,True
44970,,,0.025,83.0,mnist_net_256_4.onnx,unsat,0.286,583.0,,eran,83.0 mnist_net_256_4.onnx 0.025,1,1,True
44969,,MNIST,0.02,83.0,mnist_net_256_4.onnx,unsat,0.1849520206451416,1119.0,83.0,bab,83.0 mnist_net_256_4.onnx 0.02,1,1,True
44967,,,0.02,83.0,mnist_net_256_4.onnx,unsat,0.287,583.0,,eran,83.0 mnist_net_256_4.onnx 0.02,1,1,True
44966,,,0.012,83.0,mnist_net_256_4.onnx,unsat,0.283,583.0,,eran,83.0 mnist_net_256_4.onnx 0.012,1,1,True
44965,,MNIST,0.012,83.0,mnist_net_256_4.onnx,unsat,0.1500022411346435,1308.0,83.0,bab,83.0 mnist_net_256_4.onnx 0.012,1,1,True
44963,,MNIST,0.01,83.0,mnist_net_256_4.onnx,unsat,0.1547610759735107,1362.0,83.0,bab,83.0 mnist_net_256_4.onnx 0.01,1,1,True
44962,,,0.01,83.0,mnist_net_256_4.onnx,unsat,0.259,583.0,,eran,83.0 mnist_net_256_4.onnx 0.01,1,1,True
44986,,MNIST,0.008,83.0,mnist_net_256_6.onnx,unsat,0.2647497653961181,1390.0,83.0,bab,83.0 mnist_net_256_6.onnx 0.008,1,1,True
44987,,,0.008,83.0,mnist_net_256_6.onnx,unsat,0.505,283.0,,eran,83.0 mnist_net_256_6.onnx 0.008,1,1,True
44989,,MNIST,0.01,83.0,mnist_net_256_6.onnx,unsat,0.3572287559509277,1364.0,83.0,bab,83.0 mnist_net_256_6.onnx 0.01,1,1,True
45002,,MNIST,0.03,83.0,mnist_net_256_6.onnx,unsat,3571.8947155475616,1040.0,83.0,bab,83.0 mnist_net_256_6.onnx 0.03,1,1,True
45012,,MNIST,0.008,83.0,mnist_nn.onnx,unsat,0.130664587020874,1391.0,83.0,bab,83.0 mnist_nn.onnx 0.008,1,1,True
45011,,,0.005,83.0,mnist_nn.onnx,unsat,0.448,883.0,,eran,83.0 mnist_nn.onnx 0.005,1,1,True
45009,,MNIST,0.005,83.0,mnist_nn.onnx,unsat,0.1306042671203613,1413.0,83.0,bab,83.0 mnist_nn.onnx 0.005,1,1,True
45007,,MNIST,0.004,83.0,mnist_nn.onnx,unsat,0.1145622730255127,1417.0,83.0,bab,83.0 mnist_nn.onnx 0.004,1,1,True
45006,,,0.004,83.0,mnist_nn.onnx,unsat,0.437,883.0,,eran,83.0 mnist_nn.onnx 0.004,1,1,True
45005,,MNIST,0.04,83.0,mnist_net_256_6.onnx,unsat,3581.9188792705536,1043.0,83.0,bab,83.0 mnist_net_256_6.onnx 0.04,1,1,True
45001,,,0.03,83.0,mnist_net_256_6.onnx,unsat,3377.417,283.0,,eran,83.0 mnist_net_256_6.onnx 0.03,1,1,True
44990,,,0.01,83.0,mnist_net_256_6.onnx,unsat,0.508,283.0,,eran,83.0 mnist_net_256_6.onnx 0.01,1,1,True
44999,,,0.025,83.0,mnist_net_256_6.onnx,unsat,0.53,283.0,,eran,83.0 mnist_net_256_6.onnx 0.025,1,1,True
44998,,MNIST,0.025,83.0,mnist_net_256_6.onnx,unsat,0.2079439163208008,1077.0,83.0,bab,83.0 mnist_net_256_6.onnx 0.025,1,1,True
44996,,,0.02,83.0,mnist_net_256_6.onnx,unsat,0.527,283.0,,eran,83.0 mnist_net_256_6.onnx 0.02,1,1,True
44994,,MNIST,0.02,83.0,mnist_net_256_6.onnx,unsat,0.2062861919403076,1121.0,83.0,bab,83.0 mnist_net_256_6.onnx 0.02,1,1,True
44993,,MNIST,0.012,83.0,mnist_net_256_6.onnx,unsat,0.3403668403625488,1310.0,83.0,bab,83.0 mnist_net_256_6.onnx 0.012,1,1,True
44992,,,0.012,83.0,mnist_net_256_6.onnx,unsat,0.505,283.0,,eran,83.0 mnist_net_256_6.onnx 0.012,1,1,True
44959,,MNIST,0.008,83.0,mnist_net_256_4.onnx,unsat,0.1622307300567627,1388.0,83.0,bab,83.0 mnist_net_256_4.onnx 0.008,1,1,True
44958,,,0.008,83.0,mnist_net_256_4.onnx,unsat,0.262,583.0,,eran,83.0 mnist_net_256_4.onnx 0.008,1,1,True
44957,,,0.005,83.0,mnist_net_256_4.onnx,unsat,0.259,583.0,,eran,83.0 mnist_net_256_4.onnx 0.005,1,1,True
44652,,,0.025,82.0,mnist_relu_9_100.onnx,unsat/sat,2.1564388275146484,282.0,282.0,abcrown,82.0 mnist_relu_9_100.onnx 0.025,1,1,True
44689,,MNIST,0.004,82.0,rsl18a_linf01.onnx,unsat,0.1251370906829834,1409.0,82.0,bab,82.0 rsl18a_linf01.onnx 0.004,1,1,True
44688,,,0.004,82.0,rsl18a_linf01.onnx,unsat,0.189,182.0,,eran,82.0 rsl18a_linf01.onnx 0.004,1,1,True
44658,,,0.04,82.0,mnist_relu_9_100.onnx,unsat/sat,41.63541460037232,282.0,282.0,abcrown,82.0 mnist_relu_9_100.onnx 0.04,1,1,True
44657,,,0.03,82.0,mnist_relu_9_100.onnx,unsat/sat,1.8643391132354736,282.0,282.0,abcrown,82.0 mnist_relu_9_100.onnx 0.03,1,1,True
44656,,MNIST,0.03,82.0,mnist_relu_9_100.onnx,unsat,0.1733381748199463,1032.0,82.0,bab,82.0 mnist_relu_9_100.onnx 0.03,1,1,True
44654,,MNIST,0.025,82.0,mnist_relu_9_100.onnx,unsat,0.1659743785858154,1068.0,82.0,bab,82.0 mnist_relu_9_100.onnx 0.025,1,1,True
44650,,,0.02,82.0,mnist_relu_9_100.onnx,unsat/sat,1.908490896224976,282.0,282.0,abcrown,82.0 mnist_relu_9_100.onnx 0.02,1,1,True
44692,,MNIST,0.005,82.0,rsl18a_linf01.onnx,unsat,0.1156957149505615,1405.0,82.0,bab,82.0 rsl18a_linf01.onnx 0.005,1,1,True
44649,,MNIST,0.02,82.0,mnist_relu_9_100.onnx,unsat,0.1756224632263183,1113.0,82.0,bab,82.0 mnist_relu_9_100.onnx 0.02,1,1,True
44647,,MNIST,0.012,82.0,mnist_relu_9_100.onnx,unsat,0.1668908596038818,1301.0,82.0,bab,82.0 mnist_relu_9_100.onnx 0.012,1,1,True
44646,,,0.012,82.0,mnist_relu_9_100.onnx,unsat/sat,1.8195624351501465,282.0,282.0,abcrown,82.0 mnist_relu_9_100.onnx 0.012,1,1,True
44644,,,0.01,82.0,mnist_relu_9_100.onnx,unsat/sat,1.876786708831787,282.0,282.0,abcrown,82.0 mnist_relu_9_100.onnx 0.01,1,1,True
44643,,MNIST,0.01,82.0,mnist_relu_9_100.onnx,unsat,0.1588611602783203,1355.0,82.0,bab,82.0 mnist_relu_9_100.onnx 0.01,1,1,True
44642,,,0.008,82.0,mnist_relu_9_100.onnx,unsat/sat,1.8579344749450684,282.0,282.0,abcrown,82.0 mnist_relu_9_100.onnx 0.008,1,1,True
44691,,,0.005,82.0,rsl18a_linf01.onnx,unsat,0.183,182.0,,eran,82.0 rsl18a_linf01.onnx 0.005,1,1,True
44695,,,0.008,82.0,rsl18a_linf01.onnx,unsat,0.185,182.0,,eran,82.0 rsl18a_linf01.onnx 0.008,1,1,True
44956,,MNIST,0.005,83.0,mnist_net_256_4.onnx,unsat,0.1616294384002685,1410.0,83.0,bab,83.0 mnist_net_256_4.onnx 0.005,1,1,True
44708,,,0.025,82.0,rsl18a_linf01.onnx,unsat,0.19,182.0,,eran,82.0 rsl18a_linf01.onnx 0.025,1,1,True
44954,,MNIST,0.004,83.0,mnist_net_256_4.onnx,unsat,0.1692790985107422,1414.0,83.0,bab,83.0 mnist_net_256_4.onnx 0.004,1,1,True
44952,,,0.004,83.0,mnist_net_256_4.onnx,unsat,0.259,583.0,,eran,83.0 mnist_net_256_4.onnx 0.004,1,1,True
44714,,,0.04,82.0,rsl18a_linf01.onnx,unsat,0.195,182.0,,eran,82.0 rsl18a_linf01.onnx 0.04,1,1,True
44713,,MNIST,0.04,82.0,rsl18a_linf01.onnx,unsat,0.1270773410797119,1036.0,82.0,bab,82.0 rsl18a_linf01.onnx 0.04,1,1,True
44710,,,0.03,82.0,rsl18a_linf01.onnx,unsat,0.191,182.0,,eran,82.0 rsl18a_linf01.onnx 0.03,1,1,True
44709,,MNIST,0.03,82.0,rsl18a_linf01.onnx,unsat,0.1173498630523681,1033.0,82.0,bab,82.0 rsl18a_linf01.onnx 0.03,1,1,True
44706,,MNIST,0.025,82.0,rsl18a_linf01.onnx,unsat,0.1123633384704589,1070.0,82.0,bab,82.0 rsl18a_linf01.onnx 0.025,1,1,True
44696,,MNIST,0.008,82.0,rsl18a_linf01.onnx,unsat,0.1163070201873779,1383.0,82.0,bab,82.0 rsl18a_linf01.onnx 0.008,1,1,True
44705,,MNIST,0.02,82.0,rsl18a_linf01.onnx,unsat,0.1155290603637695,1115.0,82.0,bab,82.0 rsl18a_linf01.onnx 0.02,1,1,True
44703,,,0.02,82.0,rsl18a_linf01.onnx,unsat,0.198,182.0,,eran,82.0 rsl18a_linf01.onnx 0.02,1,1,True
44701,,,0.012,82.0,rsl18a_linf01.onnx,unsat,0.185,182.0,,eran,82.0 rsl18a_linf01.onnx 0.012,1,1,True
44700,,MNIST,0.012,82.0,rsl18a_linf01.onnx,unsat,0.1153652667999267,1303.0,82.0,bab,82.0 rsl18a_linf01.onnx 0.012,1,1,True
44699,,,0.01,82.0,rsl18a_linf01.onnx,unsat,0.193,182.0,,eran,82.0 rsl18a_linf01.onnx 0.01,1,1,True
44698,,MNIST,0.01,82.0,rsl18a_linf01.onnx,unsat,0.117767333984375,1357.0,82.0,bab,82.0 rsl18a_linf01.onnx 0.01,1,1,True
43373,,,0.005,80.0,mnist_nn.onnx,unsat,0.378,880.0,,eran,80.0 mnist_nn.onnx 0.005,1,1,True
43372,,MNIST,0.005,80.0,mnist_nn.onnx,sat,1.110703468322754,1362.0,80.0,bab,80.0 mnist_nn.onnx 0.005,1,1,True
43370,,,0.004,80.0,mnist_nn.onnx,unsat,0.374,880.0,,eran,80.0 mnist_nn.onnx 0.004,1,1,True
41778,,MNIST,0.008,78.0,mnist_relu_3_50.onnx,unsat,0.1167411804199218,1308.0,78.0,bab,78.0 mnist_relu_3_50.onnx 0.008,1,1,True
41826,,MNIST,0.004,78.0,mnist_relu_5_100.onnx,unsat,0.1199727058410644,1336.0,78.0,bab,78.0 mnist_relu_5_100.onnx 0.004,1,1,True
41825,,MNIST,0.04,78.0,mnist_relu_4_1024.onnx,sat,1.5066838264465332,985.0,78.0,bab,78.0 mnist_relu_4_1024.onnx 0.04,1,1,True
41822,,MNIST,0.03,78.0,mnist_relu_4_1024.onnx,sat,1.553510665893555,981.0,78.0,bab,78.0 mnist_relu_4_1024.onnx 0.03,1,1,True
41817,,MNIST,0.025,78.0,mnist_relu_4_1024.onnx,sat,1.538881778717041,1014.0,78.0,bab,78.0 mnist_relu_4_1024.onnx 0.025,1,1,True
41816,,MNIST,0.02,78.0,mnist_relu_4_1024.onnx,sat,1.5726351737976074,1053.0,78.0,bab,78.0 mnist_relu_4_1024.onnx 0.02,1,1,True
41811,,MNIST,0.012,78.0,mnist_relu_4_1024.onnx,sat,1.5371866226196291,1232.0,78.0,bab,78.0 mnist_relu_4_1024.onnx 0.012,1,1,True
41810,,MNIST,0.01,78.0,mnist_relu_4_1024.onnx,sat,1.5531356334686282,1283.0,78.0,bab,78.0 mnist_relu_4_1024.onnx 0.01,1,1,True
41807,,MNIST,0.008,78.0,mnist_relu_4_1024.onnx,sat,1.5477051734924316,1309.0,78.0,bab,78.0 mnist_relu_4_1024.onnx 0.008,1,1,True
41803,,MNIST,0.005,78.0,mnist_relu_4_1024.onnx,sat,1.5298516750335691,1331.0,78.0,bab,78.0 mnist_relu_4_1024.onnx 0.005,1,1,True
41799,,MNIST,0.004,78.0,mnist_relu_4_1024.onnx,sat,1.552793025970459,1335.0,78.0,bab,78.0 mnist_relu_4_1024.onnx 0.004,1,1,True
41798,,MNIST,0.04,78.0,mnist_relu_3_50.onnx,unsat,45.58313035964966,984.0,78.0,bab,78.0 mnist_relu_3_50.onnx 0.04,1,1,True
41794,,MNIST,0.03,78.0,mnist_relu_3_50.onnx,unsat,2.5143816471099854,980.0,78.0,bab,78.0 mnist_relu_3_50.onnx 0.03,1,1,True
41790,,MNIST,0.025,78.0,mnist_relu_3_50.onnx,unsat,1.4780328273773191,1013.0,78.0,bab,78.0 mnist_relu_3_50.onnx 0.025,1,1,True
41787,,MNIST,0.02,78.0,mnist_relu_3_50.onnx,unsat,0.0906274318695068,1052.0,78.0,bab,78.0 mnist_relu_3_50.onnx 0.02,1,1,True
41785,,MNIST,0.012,78.0,mnist_relu_3_50.onnx,unsat,0.0936594009399414,1231.0,78.0,bab,78.0 mnist_relu_3_50.onnx 0.012,1,1,True
41830,,MNIST,0.005,78.0,mnist_relu_5_100.onnx,unsat,0.129704475402832,1332.0,78.0,bab,78.0 mnist_relu_5_100.onnx 0.005,1,1,True
41832,,MNIST,0.008,78.0,mnist_relu_5_100.onnx,unsat,0.1296935081481933,1310.0,78.0,bab,78.0 mnist_relu_5_100.onnx 0.008,1,1,True
41837,,MNIST,0.01,78.0,mnist_relu_5_100.onnx,unsat,0.1312625408172607,1284.0,78.0,bab,78.0 mnist_relu_5_100.onnx 0.01,1,1,True
41858,,,0.005,78.0,mnist_relu_6_100.onnx,unsat/sat,1.3395919799804688,78.0,78.0,abcrown,78.0 mnist_relu_6_100.onnx 0.005,1,1,True
41867,,MNIST,0.012,78.0,mnist_relu_6_100.onnx,unsat,0.1336934566497802,1234.0,78.0,bab,78.0 mnist_relu_6_100.onnx 0.012,1,1,True
41866,,,0.012,78.0,mnist_relu_6_100.onnx,unsat/sat,1.334712028503418,78.0,78.0,abcrown,78.0 mnist_relu_6_100.onnx 0.012,1,1,True
41864,,,0.01,78.0,mnist_relu_6_100.onnx,unsat/sat,1.3080313205718994,78.0,78.0,abcrown,78.0 mnist_relu_6_100.onnx 0.01,1,1,True
41863,,MNIST,0.01,78.0,mnist_relu_6_100.onnx,unsat,0.1274013519287109,1285.0,78.0,bab,78.0 mnist_relu_6_100.onnx 0.01,1,1,True
41860,,MNIST,0.008,78.0,mnist_relu_6_100.onnx,unsat,0.1588466167449951,1311.0,78.0,bab,78.0 mnist_relu_6_100.onnx 0.008,1,1,True
41859,,,0.008,78.0,mnist_relu_6_100.onnx,unsat/sat,1.302438497543335,78.0,78.0,abcrown,78.0 mnist_relu_6_100.onnx 0.008,1,1,True
41856,,MNIST,0.005,78.0,mnist_relu_6_100.onnx,unsat,0.1527023315429687,1333.0,78.0,bab,78.0 mnist_relu_6_100.onnx 0.005,1,1,True
41838,,MNIST,0.012,78.0,mnist_relu_5_100.onnx,unsat,0.1314089298248291,1233.0,78.0,bab,78.0 mnist_relu_5_100.onnx 0.012,1,1,True
41854,,MNIST,0.004,78.0,mnist_relu_6_100.onnx,unsat,0.1257035732269287,1337.0,78.0,bab,78.0 mnist_relu_6_100.onnx 0.004,1,1,True
41853,,,0.004,78.0,mnist_relu_6_100.onnx,unsat/sat,1.3256418704986572,78.0,78.0,abcrown,78.0 mnist_relu_6_100.onnx 0.004,1,1,True
41850,,MNIST,0.04,78.0,mnist_relu_5_100.onnx,unsat,1.248455286026001,986.0,78.0,bab,78.0 mnist_relu_5_100.onnx 0.04,1,1,True
41849,,MNIST,0.03,78.0,mnist_relu_5_100.onnx,unsat,0.1613619327545166,982.0,78.0,bab,78.0 mnist_relu_5_100.onnx 0.03,1,1,True
41846,,MNIST,0.025,78.0,mnist_relu_5_100.onnx,unsat,0.1240506172180175,1015.0,78.0,bab,78.0 mnist_relu_5_100.onnx 0.025,1,1,True
41842,,MNIST,0.02,78.0,mnist_relu_5_100.onnx,unsat,0.1304433345794677,1054.0,78.0,bab,78.0 mnist_relu_5_100.onnx 0.02,1,1,True
41781,,MNIST,0.01,78.0,mnist_relu_3_50.onnx,unsat,0.1105353832244873,1282.0,78.0,bab,78.0 mnist_relu_3_50.onnx 0.01,1,1,True
41775,,MNIST,0.005,78.0,mnist_relu_3_50.onnx,unsat,0.0938155651092529,1330.0,78.0,bab,78.0 mnist_relu_3_50.onnx 0.005,1,1,True
41881,,MNIST,0.004,78.0,mnist_relu_6_200.onnx,unsat,0.1664128303527832,1338.0,78.0,bab,78.0 mnist_relu_6_200.onnx 0.004,1,1,True
41772,,MNIST,0.004,78.0,mnist_relu_3_50.onnx,unsat,0.0952744483947754,1334.0,78.0,bab,78.0 mnist_relu_3_50.onnx 0.004,1,1,True
41730,,,0.012,78.0,mnist_nn.onnx,unsat,0.492,878.0,,eran,78.0 mnist_nn.onnx 0.012,1,1,True
41728,,MNIST,0.01,78.0,mnist_nn.onnx,unsat,0.1274416446685791,1280.0,78.0,bab,78.0 mnist_nn.onnx 0.01,1,1,True
41727,,,0.01,78.0,mnist_nn.onnx,unsat,0.481,878.0,,eran,78.0 mnist_nn.onnx 0.01,1,1,True
41726,,MNIST,0.008,78.0,mnist_nn.onnx,unsat,0.1106765270233154,1306.0,78.0,bab,78.0 mnist_nn.onnx 0.008,1,1,True
41724,,,0.008,78.0,mnist_nn.onnx,unsat,0.478,878.0,,eran,78.0 mnist_nn.onnx 0.008,1,1,True
41723,,MNIST,0.005,78.0,mnist_nn.onnx,unsat,0.1192891597747802,1328.0,78.0,bab,78.0 mnist_nn.onnx 0.005,1,1,True
41721,,,0.005,78.0,mnist_nn.onnx,unsat,0.489,878.0,,eran,78.0 mnist_nn.onnx 0.005,1,1,True
41719,,,0.004,78.0,mnist_nn.onnx,unsat,0.474,878.0,,eran,78.0 mnist_nn.onnx 0.004,1,1,True
41718,,MNIST,0.004,78.0,mnist_nn.onnx,unsat,0.1166813373565673,1332.0,78.0,bab,78.0 mnist_nn.onnx 0.004,1,1,True
41717,,MNIST,0.04,78.0,mnist_net_256_6.onnx,unsat,3590.344289064408,981.0,78.0,bab,78.0 mnist_net_256_6.onnx 0.04,1,1,True
41714,,MNIST,0.03,78.0,mnist_net_256_6.onnx,unsat,3559.265848636627,977.0,78.0,bab,78.0 mnist_net_256_6.onnx 0.03,1,1,True
41709,,MNIST,0.025,78.0,mnist_net_256_6.onnx,unsat,3559.128217697144,1010.0,78.0,bab,78.0 mnist_net_256_6.onnx 0.025,1,1,True
41708,,,0.02,78.0,mnist_net_256_6.onnx,unsat,0.44,278.0,,eran,78.0 mnist_net_256_6.onnx 0.02,1,1,True
41706,,MNIST,0.02,78.0,mnist_net_256_6.onnx,unsat,1.4070959091186523,1049.0,78.0,bab,78.0 mnist_net_256_6.onnx 0.02,1,1,True
41704,,MNIST,0.012,78.0,mnist_net_256_6.onnx,unsat,0.2366857528686523,1228.0,78.0,bab,78.0 mnist_net_256_6.onnx 0.012,1,1,True
41731,,MNIST,0.012,78.0,mnist_nn.onnx,unsat,0.1367552280426025,1229.0,78.0,bab,78.0 mnist_nn.onnx 0.012,1,1,True
41733,,,0.02,78.0,mnist_nn.onnx,sat,6.663,878.0,,eran,78.0 mnist_nn.onnx 0.02,1,1,True
41734,,MNIST,0.02,78.0,mnist_nn.onnx,sat,1.1257264614105225,1050.0,78.0,bab,78.0 mnist_nn.onnx 0.02,1,1,True
41753,,MNIST,0.008,78.0,mnist_relu_3_100.onnx,unsat,0.0967214107513427,1307.0,78.0,bab,78.0 mnist_relu_3_100.onnx 0.008,1,1,True
41770,,MNIST,0.04,78.0,mnist_relu_3_100.onnx,sat,1.15153169631958,983.0,78.0,bab,78.0 mnist_relu_3_100.onnx 0.04,1,1,True
41766,,MNIST,0.03,78.0,mnist_relu_3_100.onnx,sat,1.102649450302124,979.0,78.0,bab,78.0 mnist_relu_3_100.onnx 0.03,1,1,True
41764,,MNIST,0.025,78.0,mnist_relu_3_100.onnx,sat,1.1740779876708984,1012.0,78.0,bab,78.0 mnist_relu_3_100.onnx 0.025,1,1,True
41762,,MNIST,0.02,78.0,mnist_relu_3_100.onnx,sat,1.184995412826538,1051.0,78.0,bab,78.0 mnist_relu_3_100.onnx 0.02,1,1,True
41758,,MNIST,0.012,78.0,mnist_relu_3_100.onnx,unsat,1.4600698947906494,1230.0,78.0,bab,78.0 mnist_relu_3_100.onnx 0.012,1,1,True
41756,,MNIST,0.01,78.0,mnist_relu_3_100.onnx,unsat,1.1840016841888428,1281.0,78.0,bab,78.0 mnist_relu_3_100.onnx 0.01,1,1,True
41748,,MNIST,0.005,78.0,mnist_relu_3_100.onnx,unsat,0.0999774932861328,1329.0,78.0,bab,78.0 mnist_relu_3_100.onnx 0.005,1,1,True
41736,,,0.025,78.0,mnist_nn.onnx,sat,10.89,878.0,,eran,78.0 mnist_nn.onnx 0.025,1,1,True
41745,,MNIST,0.004,78.0,mnist_relu_3_100.onnx,unsat,0.1141905784606933,1333.0,78.0,bab,78.0 mnist_relu_3_100.onnx 0.004,1,1,True
41743,,,0.04,78.0,mnist_nn.onnx,sat,31.811,878.0,,eran,78.0 mnist_nn.onnx 0.04,1,1,True
41742,,MNIST,0.04,78.0,mnist_nn.onnx,sat,1.111053466796875,982.0,78.0,bab,78.0 mnist_nn.onnx 0.04,1,1,True
41741,,,0.03,78.0,mnist_nn.onnx,sat,16.084,878.0,,eran,78.0 mnist_nn.onnx 0.03,1,1,True
41739,,MNIST,0.03,78.0,mnist_nn.onnx,sat,1.144660234451294,978.0,78.0,bab,78.0 mnist_nn.onnx 0.03,1,1,True
41737,,MNIST,0.025,78.0,mnist_nn.onnx,sat,1.1075971126556396,1011.0,78.0,bab,78.0 mnist_nn.onnx 0.025,1,1,True
41880,,,0.004,78.0,mnist_relu_6_200.onnx,unsat/sat,1.3922414779663086,178.0,178.0,abcrown,78.0 mnist_relu_6_200.onnx 0.004,1,1,True
41884,,MNIST,0.005,78.0,mnist_relu_6_200.onnx,unsat,0.2025341987609864,1334.0,78.0,bab,78.0 mnist_relu_6_200.onnx 0.005,1,1,True
43369,,MNIST,0.004,80.0,mnist_nn.onnx,sat,1.2132627964019775,1366.0,80.0,bab,80.0 mnist_nn.onnx 0.004,1,1,True
41983,,MNIST,0.03,78.0,rsl18a_linf01.onnx,unsat,0.1251916885375976,983.0,78.0,bab,78.0 rsl18a_linf01.onnx 0.03,1,1,True
42237,,,0.025,79.0,mnist_net_256_4.onnx,unsat,0.203,579.0,,eran,79.0 mnist_net_256_4.onnx 0.025,1,1,True
42235,,MNIST,0.02,79.0,mnist_net_256_4.onnx,unsat,0.1927344799041748,1060.0,79.0,bab,79.0 mnist_net_256_4.onnx 0.02,1,1,True
42234,,,0.02,79.0,mnist_net_256_4.onnx,unsat,0.219,579.0,,eran,79.0 mnist_net_256_4.onnx 0.02,1,1,True
42232,,,0.012,79.0,mnist_net_256_4.onnx,unsat,0.199,579.0,,eran,79.0 mnist_net_256_4.onnx 0.012,1,1,True
42231,,MNIST,0.012,79.0,mnist_net_256_4.onnx,unsat,0.197700023651123,1241.0,79.0,bab,79.0 mnist_net_256_4.onnx 0.012,1,1,True
42230,,,0.01,79.0,mnist_net_256_4.onnx,unsat,0.175,579.0,,eran,79.0 mnist_net_256_4.onnx 0.01,1,1,True
42228,,MNIST,0.01,79.0,mnist_net_256_4.onnx,unsat,0.1593163013458252,1294.0,79.0,bab,79.0 mnist_net_256_4.onnx 0.01,1,1,True
42227,,,0.008,79.0,mnist_net_256_4.onnx,unsat,0.175,579.0,,eran,79.0 mnist_net_256_4.onnx 0.008,1,1,True
42226,,MNIST,0.008,79.0,mnist_net_256_4.onnx,unsat,0.1749253273010254,1320.0,79.0,bab,79.0 mnist_net_256_4.onnx 0.008,1,1,True
42224,,MNIST,0.005,79.0,mnist_net_256_4.onnx,unsat,0.193903923034668,1342.0,79.0,bab,79.0 mnist_net_256_4.onnx 0.005,1,1,True
42222,,,0.005,79.0,mnist_net_256_4.onnx,unsat,0.176,579.0,,eran,79.0 mnist_net_256_4.onnx 0.005,1,1,True
42221,,,0.004,79.0,mnist_net_256_4.onnx,unsat,0.173,579.0,,eran,79.0 mnist_net_256_4.onnx 0.004,1,1,True
42219,,MNIST,0.004,79.0,mnist_net_256_4.onnx,unsat,0.1603524684906006,1346.0,79.0,bab,79.0 mnist_net_256_4.onnx 0.004,1,1,True
41987,,MNIST,0.04,78.0,rsl18a_linf01.onnx,unsat,0.1222391128540039,987.0,78.0,bab,78.0 rsl18a_linf01.onnx 0.04,1,1,True
41986,,,0.04,78.0,rsl18a_linf01.onnx,unsat,0.362,178.0,,eran,78.0 rsl18a_linf01.onnx 0.04,1,1,True
42239,,MNIST,0.025,79.0,mnist_net_256_4.onnx,unsat,0.1640775203704834,1020.0,79.0,bab,79.0 mnist_net_256_4.onnx 0.025,1,1,True
42240,,,0.03,79.0,mnist_net_256_4.onnx,unsat,0.203,579.0,,eran,79.0 mnist_net_256_4.onnx 0.03,1,1,True
42242,,MNIST,0.03,79.0,mnist_net_256_4.onnx,unsat,1.138725757598877,987.0,79.0,bab,79.0 mnist_net_256_4.onnx 0.03,1,1,True
42256,,,0.01,79.0,mnist_net_256_6.onnx,unsat,0.39,279.0,,eran,79.0 mnist_net_256_6.onnx 0.01,1,1,True
42264,,,0.025,79.0,mnist_net_256_6.onnx,unsat,0.429,279.0,,eran,79.0 mnist_net_256_6.onnx 0.025,1,1,True
42263,,MNIST,0.02,79.0,mnist_net_256_6.onnx,unsat,0.2426164150238037,1062.0,79.0,bab,79.0 mnist_net_256_6.onnx 0.02,1,1,True
42261,,,0.02,79.0,mnist_net_256_6.onnx,unsat,0.395,279.0,,eran,79.0 mnist_net_256_6.onnx 0.02,1,1,True
42260,,,0.012,79.0,mnist_net_256_6.onnx,unsat,0.405,279.0,,eran,79.0 mnist_net_256_6.onnx 0.012,1,1,True
42258,,MNIST,0.012,79.0,mnist_net_256_6.onnx,unsat,0.2060084342956543,1243.0,79.0,bab,79.0 mnist_net_256_6.onnx 0.012,1,1,True
42257,,MNIST,0.01,79.0,mnist_net_256_6.onnx,unsat,0.19504714012146,1296.0,79.0,bab,79.0 mnist_net_256_6.onnx 0.01,1,1,True
